text,target
" <knocking> Hello? Hi. Hi.  Uhm.. I’m Patient.  I’m your, I guess, your new neighbor across the hall? Yeah. Fantastic.  Uhm.. welcome to the apartment building. Thank you. Uh.. do you need any help with anything? Oh.  Well, I am new to the area.  Could you- could you tell me ‘bout the neighborhood? Absolutely.  There is an amazing-- if you go straight out the street there’s a whole row of fantastic little shops.  Uhm.. it’s- it’s almost like an artisan neighborhood.  It’s really incredible.  You can find pretty much anything that you would find at a supermarket just in individual shops. Mm. Uhm.. I’m thinking around the corner there is going to be a new movie theater, and down the street they were working on renovating the park.  Do you have any animals? Uh.. no, not currently. Oh, how sad.  Okay.  ‘Cause uh.. I was gonna tell ya, they were gonna-- they’re- they’re t-- they’re talking about uh.. opening that up as a dog park, but that doesn’t matter. <laughs> Uhm..-- Mm. Uhm.. I’m going out for coffee later.  Would you like to come out, I can show you the neighborhood? Oh, that sounds nice. Fantastic.  Uhm.. is anybody li-- coming in with you or is it just yourself? Uh.. it’s just me right now. Okay.  Awesome.  Uhm.. well, I’m gonna drop my stuff off and get outta these work clothes.  Uh.. meet you downstairs in about, say, an hour or so? Uhm.. so uh.. how long have you been living here? Whoo, let me think.  W-- almost seven years now. Mm, ‘kay. Moved in uh.. to do grad school and uh.. just never really had a real good reason to leave.  It’s just a fantastic location.  But uh.. yeah.  So already-- I’m gonna go drop my stuff off and see ya in about an- see ya in about an hour or so? Uh.. so how do you find living here? Living here is fantastic.  Uhm.. like I said.  I mean, I’ve been here for seven years.  That was one of the big reasons.  Uhm.. couple quirky neighbors.  There’s a couple of older ladies that live downstairs that will stop you almost every day if you don’t avoid them.  Uhm.. they’re adorable.  They’re absolutely adorable, uhm.. but they will keep you there for hours talking.  Uhm.. so yeah.  If you have nothing better to do on a Sunday afternoon and you want some really, really good pancake, they’re amazing ladies and, you know, go on in and   Uh.. for work. Oh, very cool.  What do you do? Uh.. I’m a research assistant. Outstanding.  That sounds really fun.  I’ve never thought about that kinda job.", Yeah.
" <knocking> Hello? Hi. Hi.  Uhm.. I’m Patient.  I’m your, I guess, your new neighbor across the hall? Yeah. Fantastic.  Uhm.. welcome to the apartment building. Thank you. Uh.. do you need any help with anything? Oh.  Well, I am new to the area.  Could you- could you tell me ‘bout the neighborhood? Absolutely.  There is an amazing-- if you go straight out the street there’s a whole row of fantastic little shops.  Uhm.. it’s- it’s almost like an artisan neighborhood.  It’s really incredible.  You can find pretty much anything that you would find at a supermarket just in individual shops. Mm. Uhm.. I’m thinking around the corner there is going to be a new movie theater, and down the street they were working on renovating the park.  Do you have any animals? Uh.. no, not currently. Oh, how sad.  Okay.  ‘Cause uh.. I was gonna tell ya, they were gonna-- they’re- they’re t-- they’re talking about uh.. opening that up as a dog park, but that doesn’t matter. <laughs> Uhm..-- Mm. Uhm.. I’m going out for coffee later.  Would you like to come out, I can show you the neighborhood? Oh, that sounds nice. Fantastic.  Uhm.. is anybody li-- coming in with you or is it just yourself? Uh.. it’s just me right now. Okay.  Awesome.  Uhm.. well, I’m gonna drop my stuff off and get outta these work clothes.  Uh.. meet you downstairs in about, say, an hour or so? Uhm.. so uh.. how long have you been living here? Whoo, let me think.  W-- almost seven years now. Mm, ‘kay. Moved in uh.. to do grad school and uh.. just never really had a real good reason to leave.  It’s just a fantastic location.  But uh.. yeah.  So already-- I’m gonna go drop my stuff off and see ya in about an- see ya in about an hour or so? Uh.. so how do you find living here? Living here is fantastic.  Uhm.. like I said.  I mean, I’ve been here for seven years.  That was one of the big reasons.  Uhm.. couple quirky neighbors.  There’s a couple of older ladies that live downstairs that will stop you almost every day if you don’t avoid them.  Uhm.. they’re adorable.  They’re absolutely adorable, uhm.. but they will keep you there for hours talking.  Uhm.. so yeah.  If you have nothing better to do on a Sunday afternoon and you want some really, really good pancake, they’re amazing ladies and, you know, go on in and   Uh.. for work. Oh, very cool.  What do you do? Uh.. I’m a research assistant. Outstanding.  That sounds really fun.  I’ve never thought about that kinda job. Yeah. You must meet a lotta really cool people.", Yeah.
" <knocking> Hello? Hi. Hi.  Uhm.. I’m Patient.  I’m your, I guess, your new neighbor across the hall? Yeah. Fantastic.  Uhm.. welcome to the apartment building. Thank you. Uh.. do you need any help with anything? Oh.  Well, I am new to the area.  Could you- could you tell me ‘bout the neighborhood? Absolutely.  There is an amazing-- if you go straight out the street there’s a whole row of fantastic little shops.  Uhm.. it’s- it’s almost like an artisan neighborhood.  It’s really incredible.  You can find pretty much anything that you would find at a supermarket just in individual shops. Mm. Uhm.. I’m thinking around the corner there is going to be a new movie theater, and down the street they were working on renovating the park.  Do you have any animals? Uh.. no, not currently. Oh, how sad.  Okay.  ‘Cause uh.. I was gonna tell ya, they were gonna-- they’re- they’re t-- they’re talking about uh.. opening that up as a dog park, but that doesn’t matter. <laughs> Uhm..-- Mm. Uhm.. I’m going out for coffee later.  Would you like to come out, I can show you the neighborhood? Oh, that sounds nice. Fantastic.  Uhm.. is anybody li-- coming in with you or is it just yourself? Uh.. it’s just me right now. Okay.  Awesome.  Uhm.. well, I’m gonna drop my stuff off and get outta these work clothes.  Uh.. meet you downstairs in about, say, an hour or so? Uhm.. so uh.. how long have you been living here? Whoo, let me think.  W-- almost seven years now. Mm, ‘kay. Moved in uh.. to do grad school and uh.. just never really had a real good reason to leave.  It’s just a fantastic location.  But uh.. yeah.  So already-- I’m gonna go drop my stuff off and see ya in about an- see ya in about an hour or so? Uh.. so how do you find living here? Living here is fantastic.  Uhm.. like I said.  I mean, I’ve been here for seven years.  That was one of the big reasons.  Uhm.. couple quirky neighbors.  There’s a couple of older ladies that live downstairs that will stop you almost every day if you don’t avoid them.  Uhm.. they’re adorable.  They’re absolutely adorable, uhm.. but they will keep you there for hours talking.  Uhm.. so yeah.  If you have nothing better to do on a Sunday afternoon and you want some really, really good pancake, they’re amazing ladies and, you know, go on in and   Uh.. for work. Oh, very cool.  What do you do? Uh.. I’m a research assistant. Outstanding.  That sounds really fun.  I’ve never thought about that kinda job. Yeah. You must meet a lotta really cool people. Yeah. Yay.  But uh.. yeah, seriously.  My feet are killing me.  My heels-- I’ve been in these heels all days.  Uhm.. I’m gonna <laughs> to get into some tennis shoes, if that’s cool with you."," Uh.. well, one more thing.  Uh..--"
" <knocking> Hello? Hi. Hi.  Uhm.. I’m Patient.  I’m your, I guess, your new neighbor across the hall? Yeah. Fantastic.  Uhm.. welcome to the apartment building. Thank you. Uh.. do you need any help with anything? Oh.  Well, I am new to the area.  Could you- could you tell me ‘bout the neighborhood? Absolutely.  There is an amazing-- if you go straight out the street there’s a whole row of fantastic little shops.  Uhm.. it’s- it’s almost like an artisan neighborhood.  It’s really incredible.  You can find pretty much anything that you would find at a supermarket just in individual shops. Mm. Uhm.. I’m thinking around the corner there is going to be a new movie theater, and down the street they were working on renovating the park.  Do you have any animals? Uh.. no, not currently. Oh, how sad.  Okay.  ‘Cause uh.. I was gonna tell ya, they were gonna-- they’re- they’re t-- they’re talking about uh.. opening that up as a dog park, but that doesn’t matter. <laughs> Uhm..-- Mm. Uhm.. I’m going out for coffee later.  Would you like to come out, I can show you the neighborhood? Oh, that sounds nice. Fantastic.  Uhm.. is anybody li-- coming in with you or is it just yourself? Uh.. it’s just me right now. Okay.  Awesome.  Uhm.. well, I’m gonna drop my stuff off and get outta these work clothes.  Uh.. meet you downstairs in about, say, an hour or so? Uhm.. so uh.. how long have you been living here? Whoo, let me think.  W-- almost seven years now. Mm, ‘kay. Moved in uh.. to do grad school and uh.. just never really had a real good reason to leave.  It’s just a fantastic location.  But uh.. yeah.  So already-- I’m gonna go drop my stuff off and see ya in about an- see ya in about an hour or so? Uh.. so how do you find living here? Living here is fantastic.  Uhm.. like I said.  I mean, I’ve been here for seven years.  That was one of the big reasons.  Uhm.. couple quirky neighbors.  There’s a couple of older ladies that live downstairs that will stop you almost every day if you don’t avoid them.  Uhm.. they’re adorable.  They’re absolutely adorable, uhm.. but they will keep you there for hours talking.  Uhm.. so yeah.  If you have nothing better to do on a Sunday afternoon and you want some really, really good pancake, they’re amazing ladies and, you know, go on in and   Uh.. for work. Oh, very cool.  What do you do? Uh.. I’m a research assistant. Outstanding.  That sounds really fun.  I’ve never thought about that kinda job. Yeah. You must meet a lotta really cool people. Yeah. Yay.  But uh.. yeah, seriously.  My feet are killing me.  My heels-- I’ve been in these heels all days.  Uhm.. I’m gonna <laughs> to get into some tennis shoes, if that’s cool with you. Uh.. well, one more thing.  Uh..-- Yeah.", --would you say that i- it’s safe to walk around the neighborhood in the evening?
" <knocking> Hello? Hi. Hi.  Uhm.. I’m Patient.  I’m your, I guess, your new neighbor across the hall? Yeah. Fantastic.  Uhm.. welcome to the apartment building. Thank you. Uh.. do you need any help with anything? Oh.  Well, I am new to the area.  Could you- could you tell me ‘bout the neighborhood? Absolutely.  There is an amazing-- if you go straight out the street there’s a whole row of fantastic little shops.  Uhm.. it’s- it’s almost like an artisan neighborhood.  It’s really incredible.  You can find pretty much anything that you would find at a supermarket just in individual shops. Mm. Uhm.. I’m thinking around the corner there is going to be a new movie theater, and down the street they were working on renovating the park.  Do you have any animals? Uh.. no, not currently. Oh, how sad.  Okay.  ‘Cause uh.. I was gonna tell ya, they were gonna-- they’re- they’re t-- they’re talking about uh.. opening that up as a dog park, but that doesn’t matter. <laughs> Uhm..-- Mm. Uhm.. I’m going out for coffee later.  Would you like to come out, I can show you the neighborhood? Oh, that sounds nice. Fantastic.  Uhm.. is anybody li-- coming in with you or is it just yourself? Uh.. it’s just me right now. Okay.  Awesome.  Uhm.. well, I’m gonna drop my stuff off and get outta these work clothes.  Uh.. meet you downstairs in about, say, an hour or so? Uhm.. so uh.. how long have you been living here? Whoo, let me think.  W-- almost seven years now. Mm, ‘kay. Moved in uh.. to do grad school and uh.. just never really had a real good reason to leave.  It’s just a fantastic location.  But uh.. yeah.  So already-- I’m gonna go drop my stuff off and see ya in about an- see ya in about an hour or so? Uh.. so how do you find living here? Living here is fantastic.  Uhm.. like I said.  I mean, I’ve been here for seven years.  That was one of the big reasons.  Uhm.. couple quirky neighbors.  There’s a couple of older ladies that live downstairs that will stop you almost every day if you don’t avoid them.  Uhm.. they’re adorable.  They’re absolutely adorable, uhm.. but they will keep you there for hours talking.  Uhm.. so yeah.  If you have nothing better to do on a Sunday afternoon and you want some really, really good pancake, they’re amazing ladies and, you know, go on in and   Uh.. for work. Oh, very cool.  What do you do? Uh.. I’m a research assistant. Outstanding.  That sounds really fun.  I’ve never thought about that kinda job. Yeah. You must meet a lotta really cool people. Yeah. Yay.  But uh.. yeah, seriously.  My feet are killing me.  My heels-- I’ve been in these heels all days.  Uhm.. I’m gonna <laughs> to get into some tennis shoes, if that’s cool with you. Uh.. well, one more thing.  Uh..-- Yeah. --would you say that i- it’s safe to walk around the neighborhood in the evening? Absolutely.  I have no qualms walking around the neighborhood at night.  I mean, I uhm.. you know, ten, eleven o’clock at night, I’ll go out for a walk uh.. just to clear my head.  Uhm.. I’m a writer, and there’ll be times when I just need to get out and get some air.  I’ve never had a question of my safety.  Ever.", Great.  All right.  It was nice meeting you.
" <knocking> Hello? Hi. Hi.  Uhm.. I’m Patient.  I’m your, I guess, your new neighbor across the hall? Yeah. Fantastic.  Uhm.. welcome to the apartment building. Thank you. Uh.. do you need any help with anything? Oh.  Well, I am new to the area.  Could you- could you tell me ‘bout the neighborhood? Absolutely.  There is an amazing-- if you go straight out the street there’s a whole row of fantastic little shops.  Uhm.. it’s- it’s almost like an artisan neighborhood.  It’s really incredible.  You can find pretty much anything that you would find at a supermarket just in individual shops. Mm. Uhm.. I’m thinking around the corner there is going to be a new movie theater, and down the street they were working on renovating the park.  Do you have any animals? Uh.. no, not currently. Oh, how sad.  Okay.  ‘Cause uh.. I was gonna tell ya, they were gonna-- they’re- they’re t-- they’re talking about uh.. opening that up as a dog park, but that doesn’t matter. <laughs> Uhm..-- Mm. Uhm.. I’m going out for coffee later.  Would you like to come out, I can show you the neighborhood? Oh, that sounds nice. Fantastic.  Uhm.. is anybody li-- coming in with you or is it just yourself? Uh.. it’s just me right now. Okay.  Awesome.  Uhm.. well, I’m gonna drop my stuff off and get outta these work clothes.  Uh.. meet you downstairs in about, say, an hour or so? Uhm.. so uh.. how long have you been living here? Whoo, let me think.  W-- almost seven years now. Mm, ‘kay. Moved in uh.. to do grad school and uh.. just never really had a real good reason to leave.  It’s just a fantastic location.  But uh.. yeah.  So already-- I’m gonna go drop my stuff off and see ya in about an- see ya in about an hour or so? Uh.. so how do you find living here? Living here is fantastic.  Uhm.. like I said.  I mean, I’ve been here for seven years.  That was one of the big reasons.  Uhm.. couple quirky neighbors.  There’s a couple of older ladies that live downstairs that will stop you almost every day if you don’t avoid them.  Uhm.. they’re adorable.  They’re absolutely adorable, uhm.. but they will keep you there for hours talking.  Uhm.. so yeah.  If you have nothing better to do on a Sunday afternoon and you want some really, really good pancake, they’re amazing ladies and, you know, go on in and   Uh.. for work. Oh, very cool.  What do you do? Uh.. I’m a research assistant. Outstanding.  That sounds really fun.  I’ve never thought about that kinda job. Yeah. You must meet a lotta really cool people. Yeah. Yay.  But uh.. yeah, seriously.  My feet are killing me.  My heels-- I’ve been in these heels all days.  Uhm.. I’m gonna <laughs> to get into some tennis shoes, if that’s cool with you. Uh.. well, one more thing.  Uh..-- Yeah. --would you say that i- it’s safe to walk around the neighborhood in the evening? Absolutely.  I have no qualms walking around the neighborhood at night.  I mean, I uhm.. you know, ten, eleven o’clock at night, I’ll go out for a walk uh.. just to clear my head.  Uhm.. I’m a writer, and there’ll be times when I just need to get out and get some air.  I’ve never had a question of my safety.  Ever. Great.  All right.  It was nice meeting you. Go grab a coffee.  Bye.", All right.  Bye.
  Hello.,  Hi.
  Hello.  Hi.  Uhm... so you just moved in?,"  Yeah, just moving in today."
"  Hello.  Hi.  Uhm... so you just moved in?  Yeah, just moving in today.wer:  So far it seems pretty nice.","  And I'm just moving some stuff in, so I'm not too sure yet."
"  Hello.  Hi.  Uhm... so you just moved in?  Yeah, just moving in today.wer:  So far it seems pretty nice.  And I'm just moving some stuff in, so I'm not too sure yet.  No.  Uhm.. how long have you lived in the neighborhood?",  Uh.. I'm really just moving down today.
"  Hello.  Hi.  Uhm... so you just moved in?  Yeah, just moving in today.wer:  So far it seems pretty nice.  And I'm just moving some stuff in, so I'm not too sure yet.  No.  Uhm.. how long have you lived in the neighborhood?  Uh.. I'm really just moving down today.wer:  Mm-hmm.","  I am, from New York actually."
"  Hello.  Hi.  Uhm... so you just moved in?  Yeah, just moving in today.wer:  So far it seems pretty nice.  And I'm just moving some stuff in, so I'm not too sure yet.  No.  Uhm.. how long have you lived in the neighborhood?  Uh.. I'm really just moving down today.wer:  Mm-hmm.  I am, from New York actually.wer:  Oh.",  Oh really?
"  Hello.  Hi.  Uhm... so you just moved in?  Yeah, just moving in today.wer:  So far it seems pretty nice.  And I'm just moving some stuff in, so I'm not too sure yet.  No.  Uhm.. how long have you lived in the neighborhood?  Uh.. I'm really just moving down today.wer:  Mm-hmm.  I am, from New York actually.wer:  Oh.  Oh really?  I've been down here about a year and a half.",  Oh wow.  How have you liked it?
"  Hello.  Hi.  Uhm... so you just moved in?  Yeah, just moving in today.wer:  So far it seems pretty nice.  And I'm just moving some stuff in, so I'm not too sure yet.  No.  Uhm.. how long have you lived in the neighborhood?  Uh.. I'm really just moving down today.wer:  Mm-hmm.  I am, from New York actually.wer:  Oh.  Oh really?  I've been down here about a year and a half.  Oh wow.  How have you liked it?  Uhm.. it's actually really nice, yeah.",  Okay.
"  Hello.  Hi.  Uhm... so you just moved in?  Yeah, just moving in today.wer:  So far it seems pretty nice.  And I'm just moving some stuff in, so I'm not too sure yet.  No.  Uhm.. how long have you lived in the neighborhood?  Uh.. I'm really just moving down today.wer:  Mm-hmm.  I am, from New York actually.wer:  Oh.  Oh really?  I've been down here about a year and a half.  Oh wow.  How have you liked it?  Uhm.. it's actually really nice, yeah.  Okay.  Maybe one day I could show you around the neighborhood when you're not busy.","  Yeah, I'd- I'd really appreciate that."
"  Hello.  Hi.  Uhm... so you just moved in?  Yeah, just moving in today.wer:  So far it seems pretty nice.  And I'm just moving some stuff in, so I'm not too sure yet.  No.  Uhm.. how long have you lived in the neighborhood?  Uh.. I'm really just moving down today.wer:  Mm-hmm.  I am, from New York actually.wer:  Oh.  Oh really?  I've been down here about a year and a half.  Oh wow.  How have you liked it?  Uhm.. it's actually really nice, yeah.  Okay.  Maybe one day I could show you around the neighborhood when you're not busy.  Yeah, I'd- I'd really appreciate that.  Mm-hmm, yeah that would be fine.","  Yeah, I'm not too sure where anything is, so."
"  Hello.  Hi.  Uhm... so you just moved in?  Yeah, just moving in today.wer:  So far it seems pretty nice.  And I'm just moving some stuff in, so I'm not too sure yet.  No.  Uhm.. how long have you lived in the neighborhood?  Uh.. I'm really just moving down today.wer:  Mm-hmm.  I am, from New York actually.wer:  Oh.  Oh really?  I've been down here about a year and a half.  Oh wow.  How have you liked it?  Uhm.. it's actually really nice, yeah.  Okay.  Maybe one day I could show you around the neighborhood when you're not busy.  Yeah, I'd- I'd really appreciate that.  Mm-hmm, yeah that would be fine.  Yeah, I'm not too sure where anything is, so.  Well it's- everything's really in walking distance, so uh.. when you get the chance we can go around and walk around the neighborhood.","  Yeah sure, that will be great."
"  Hello.  Hi.  Uhm... so you just moved in?  Yeah, just moving in today.wer:  So far it seems pretty nice.  And I'm just moving some stuff in, so I'm not too sure yet.  No.  Uhm.. how long have you lived in the neighborhood?  Uh.. I'm really just moving down today.wer:  Mm-hmm.  I am, from New York actually.wer:  Oh.  Oh really?  I've been down here about a year and a half.  Oh wow.  How have you liked it?  Uhm.. it's actually really nice, yeah.  Okay.  Maybe one day I could show you around the neighborhood when you're not busy.  Yeah, I'd- I'd really appreciate that.  Mm-hmm, yeah that would be fine.  Yeah, I'm not too sure where anything is, so.  Well it's- everything's really in walking distance, so uh.. when you get the chance we can go around and walk around the neighborhood.  Yeah sure, that will be great.  Okay.  Do you need help unpacking or…","  Yeah, uh.. just got a couple boxes to unpack actually."
"  Hello.  Hi.  Uhm... so you just moved in?  Yeah, just moving in today.wer:  So far it seems pretty nice.  And I'm just moving some stuff in, so I'm not too sure yet.  No.  Uhm.. how long have you lived in the neighborhood?  Uh.. I'm really just moving down today.wer:  Mm-hmm.  I am, from New York actually.wer:  Oh.  Oh really?  I've been down here about a year and a half.  Oh wow.  How have you liked it?  Uhm.. it's actually really nice, yeah.  Okay.  Maybe one day I could show you around the neighborhood when you're not busy.  Yeah, I'd- I'd really appreciate that.  Mm-hmm, yeah that would be fine.  Yeah, I'm not too sure where anything is, so.  Well it's- everything's really in walking distance, so uh.. when you get the chance we can go around and walk around the neighborhood.  Yeah sure, that will be great.  Okay.  Do you need help unpacking or…  Yeah, uh.. just got a couple boxes to unpack actually.  Okay, do you want me to help you then?  That's fine.","  Yeah sure, thanks a lot."
"  Hello.  Hi.  Uhm... so you just moved in?  Yeah, just moving in today.wer:  So far it seems pretty nice.  And I'm just moving some stuff in, so I'm not too sure yet.  No.  Uhm.. how long have you lived in the neighborhood?  Uh.. I'm really just moving down today.wer:  Mm-hmm.  I am, from New York actually.wer:  Oh.  Oh really?  I've been down here about a year and a half.  Oh wow.  How have you liked it?  Uhm.. it's actually really nice, yeah.  Okay.  Maybe one day I could show you around the neighborhood when you're not busy.  Yeah, I'd- I'd really appreciate that.  Mm-hmm, yeah that would be fine.  Yeah, I'm not too sure where anything is, so.  Well it's- everything's really in walking distance, so uh.. when you get the chance we can go around and walk around the neighborhood.  Yeah sure, that will be great.  Okay.  Do you need help unpacking or…  Yeah, uh.. just got a couple boxes to unpack actually.  Okay, do you want me to help you then?  That's fine.  Yeah sure, thanks a lot.  Okay, you're welcome.  So uhm.. are you all by yourself or do you have a roommate?","  Uh.. yeah, my roommate's gonna be coming in in about a day or two."
"  Hello.  Hi.  Uhm... so you just moved in?  Yeah, just moving in today.wer:  So far it seems pretty nice.  And I'm just moving some stuff in, so I'm not too sure yet.  No.  Uhm.. how long have you lived in the neighborhood?  Uh.. I'm really just moving down today.wer:  Mm-hmm.  I am, from New York actually.wer:  Oh.  Oh really?  I've been down here about a year and a half.  Oh wow.  How have you liked it?  Uhm.. it's actually really nice, yeah.  Okay.  Maybe one day I could show you around the neighborhood when you're not busy.  Yeah, I'd- I'd really appreciate that.  Mm-hmm, yeah that would be fine.  Yeah, I'm not too sure where anything is, so.  Well it's- everything's really in walking distance, so uh.. when you get the chance we can go around and walk around the neighborhood.  Yeah sure, that will be great.  Okay.  Do you need help unpacking or…  Yeah, uh.. just got a couple boxes to unpack actually.  Okay, do you want me to help you then?  That's fine.  Yeah sure, thanks a lot.  Okay, you're welcome.  So uhm.. are you all by yourself or do you have a roommate?  Uh.. yeah, my roommate's gonna be coming in in about a day or two.  Oh, okay.",  Mm-hmm.
"  Hello.  Hi.  Uhm... so you just moved in?  Yeah, just moving in today.wer:  So far it seems pretty nice.  And I'm just moving some stuff in, so I'm not too sure yet.  No.  Uhm.. how long have you lived in the neighborhood?  Uh.. I'm really just moving down today.wer:  Mm-hmm.  I am, from New York actually.wer:  Oh.  Oh really?  I've been down here about a year and a half.  Oh wow.  How have you liked it?  Uhm.. it's actually really nice, yeah.  Okay.  Maybe one day I could show you around the neighborhood when you're not busy.  Yeah, I'd- I'd really appreciate that.  Mm-hmm, yeah that would be fine.  Yeah, I'm not too sure where anything is, so.  Well it's- everything's really in walking distance, so uh.. when you get the chance we can go around and walk around the neighborhood.  Yeah sure, that will be great.  Okay.  Do you need help unpacking or…  Yeah, uh.. just got a couple boxes to unpack actually.  Okay, do you want me to help you then?  That's fine.  Yeah sure, thanks a lot.  Okay, you're welcome.  So uhm.. are you all by yourself or do you have a roommate?  Uh.. yeah, my roommate's gonna be coming in in about a day or two.  Oh, okay.  Mm-hmm.  And where are they coming from, New York?","  Uh.. yeah New York as well, a friend of mine."
"  Hello.  Hi.  Uhm... so you just moved in?  Yeah, just moving in today.wer:  So far it seems pretty nice.  And I'm just moving some stuff in, so I'm not too sure yet.  No.  Uhm.. how long have you lived in the neighborhood?  Uh.. I'm really just moving down today.wer:  Mm-hmm.  I am, from New York actually.wer:  Oh.  Oh really?  I've been down here about a year and a half.  Oh wow.  How have you liked it?  Uhm.. it's actually really nice, yeah.  Okay.  Maybe one day I could show you around the neighborhood when you're not busy.  Yeah, I'd- I'd really appreciate that.  Mm-hmm, yeah that would be fine.  Yeah, I'm not too sure where anything is, so.  Well it's- everything's really in walking distance, so uh.. when you get the chance we can go around and walk around the neighborhood.  Yeah sure, that will be great.  Okay.  Do you need help unpacking or…  Yeah, uh.. just got a couple boxes to unpack actually.  Okay, do you want me to help you then?  That's fine.  Yeah sure, thanks a lot.  Okay, you're welcome.  So uhm.. are you all by yourself or do you have a roommate?  Uh.. yeah, my roommate's gonna be coming in in about a day or two.  Oh, okay.  Mm-hmm.  And where are they coming from, New York?  Uh.. yeah New York as well, a friend of mine.  Oh.  That's nice at least you have a roommate.","  Yeah, I know, it uh.. it is, new city."
"  Hello.  Hi.  Uhm... so you just moved in?  Yeah, just moving in today.wer:  So far it seems pretty nice.  And I'm just moving some stuff in, so I'm not too sure yet.  No.  Uhm.. how long have you lived in the neighborhood?  Uh.. I'm really just moving down today.wer:  Mm-hmm.  I am, from New York actually.wer:  Oh.  Oh really?  I've been down here about a year and a half.  Oh wow.  How have you liked it?  Uhm.. it's actually really nice, yeah.  Okay.  Maybe one day I could show you around the neighborhood when you're not busy.  Yeah, I'd- I'd really appreciate that.  Mm-hmm, yeah that would be fine.  Yeah, I'm not too sure where anything is, so.  Well it's- everything's really in walking distance, so uh.. when you get the chance we can go around and walk around the neighborhood.  Yeah sure, that will be great.  Okay.  Do you need help unpacking or…  Yeah, uh.. just got a couple boxes to unpack actually.  Okay, do you want me to help you then?  That's fine.  Yeah sure, thanks a lot.  Okay, you're welcome.  So uhm.. are you all by yourself or do you have a roommate?  Uh.. yeah, my roommate's gonna be coming in in about a day or two.  Oh, okay.  Mm-hmm.  And where are they coming from, New York?  Uh.. yeah New York as well, a friend of mine.  Oh.  That's nice at least you have a roommate.  Yeah, I know, it uh.. it is, new city.  Well I'm actually by myself, so it's nice that you have a roommate coming to- to live with you.","  Yeah, keeps it interesting."
"  Hello.  Hi.  Uhm... so you just moved in?  Yeah, just moving in today.wer:  So far it seems pretty nice.  And I'm just moving some stuff in, so I'm not too sure yet.  No.  Uhm.. how long have you lived in the neighborhood?  Uh.. I'm really just moving down today.wer:  Mm-hmm.  I am, from New York actually.wer:  Oh.  Oh really?  I've been down here about a year and a half.  Oh wow.  How have you liked it?  Uhm.. it's actually really nice, yeah.  Okay.  Maybe one day I could show you around the neighborhood when you're not busy.  Yeah, I'd- I'd really appreciate that.  Mm-hmm, yeah that would be fine.  Yeah, I'm not too sure where anything is, so.  Well it's- everything's really in walking distance, so uh.. when you get the chance we can go around and walk around the neighborhood.  Yeah sure, that will be great.  Okay.  Do you need help unpacking or…  Yeah, uh.. just got a couple boxes to unpack actually.  Okay, do you want me to help you then?  That's fine.  Yeah sure, thanks a lot.  Okay, you're welcome.  So uhm.. are you all by yourself or do you have a roommate?  Uh.. yeah, my roommate's gonna be coming in in about a day or two.  Oh, okay.  Mm-hmm.  And where are they coming from, New York?  Uh.. yeah New York as well, a friend of mine.  Oh.  That's nice at least you have a roommate.  Yeah, I know, it uh.. it is, new city.  Well I'm actually by myself, so it's nice that you have a roommate coming to- to live with you.  Yeah, keeps it interesting.  Mmm Hmm. For sure.  So how long do you plan on staying in town, for a while or…","  Probably for a while, I just got a new job."
"  Hello.  Hi.  Uhm... so you just moved in?  Yeah, just moving in today.wer:  So far it seems pretty nice.  And I'm just moving some stuff in, so I'm not too sure yet.  No.  Uhm.. how long have you lived in the neighborhood?  Uh.. I'm really just moving down today.wer:  Mm-hmm.  I am, from New York actually.wer:  Oh.  Oh really?  I've been down here about a year and a half.  Oh wow.  How have you liked it?  Uhm.. it's actually really nice, yeah.  Okay.  Maybe one day I could show you around the neighborhood when you're not busy.  Yeah, I'd- I'd really appreciate that.  Mm-hmm, yeah that would be fine.  Yeah, I'm not too sure where anything is, so.  Well it's- everything's really in walking distance, so uh.. when you get the chance we can go around and walk around the neighborhood.  Yeah sure, that will be great.  Okay.  Do you need help unpacking or…  Yeah, uh.. just got a couple boxes to unpack actually.  Okay, do you want me to help you then?  That's fine.  Yeah sure, thanks a lot.  Okay, you're welcome.  So uhm.. are you all by yourself or do you have a roommate?  Uh.. yeah, my roommate's gonna be coming in in about a day or two.  Oh, okay.  Mm-hmm.  And where are they coming from, New York?  Uh.. yeah New York as well, a friend of mine.  Oh.  That's nice at least you have a roommate.  Yeah, I know, it uh.. it is, new city.  Well I'm actually by myself, so it's nice that you have a roommate coming to- to live with you.  Yeah, keeps it interesting.  Mmm Hmm. For sure.  So how long do you plan on staying in town, for a while or…  Probably for a while, I just got a new job.wer:  Mm-hmm.",  I'm in IT.
