text,target
"  Hi, this is Interviewer, the landlady. Hi, uh.. this is Patient. I live in Apartment 2214. Yeah. How can I help you? Uhm.. so, I have a bit of a problem. My ceiling has been leaking for a while now and it’s uhm.. getting to the point where I have a major problem. Uhm.. I know that I have requested some maintenance about a week ago and I haven’t heard anything back. So, I was just wondering if there’s any information you can tell me or when you guys can make it out here. Oh, I’m sorry that I haven’t had enough time to get over to fix it, but I’ve been super busy. Okay. I do understand that. However, uhm.. it is in my lease agreement that I need-- if I have something that needs to be fixed, it may be in a timely manner. So, I just really need to know uhm.. where you’re going-- how you’re gonna handle this. Hmm. Well, it might take me about a week, maybe even two weeks before I’ll have time to fix it. Okay. Well, uhm.. that’s just, uhm.. in my opinion, pretty unacceptable. Uhm.. so, I just-- if you could make it in, at the most, a week, I think that would be great. I understand that you’re busy. Uhm.. but this is also a priority. So, I’m just wondering what we can do to make that work. Hmm. Yeah. I have a list and you’re on the list, but there are like other problems that are more serious. Okay. Well, uhm.. if it doesn’t happen in the next week or so, I might have to go and report this. Uhm.. so, hopefully we can make that work. Yeah. I mean, it didn’t sound that bad the last time you called. Right. But it has gotten worse since it hasn’t been taken care of and at this point, I’m afraid that mold is gonna start growing. Uhm.. it’s just getting pretty uninhabitable at this point. Hmm. So, what have you done about the problem so far? Uhm.. I mean, uh.. the bucket on the floor, but that’s not really doing much because my ceiling is gonna start caving in pretty soon and there’s mold growing at the top of the ceiling. So, I’m not sure what I’m supposed to do about that and I know that mold is a hazard that’s supposed to be taken care of uhm.. pretty immediately. Mm. Yeah. I do all the repairs myself for the whole building, but I’ll try to be there to fix your ceiling like uhm.. maybe in a week or maybe two weeks. I’ll try to be there. It- it should be a week. I understand that you’re busy, but I think mold is a priority over other uhm.. jobs.", Okay. Okay. Yeah. Then I’ll try to be there within a week. Okay?
"  Hi, this is Interviewer, the landlady. Hi, uh.. this is Patient. I live in Apartment 2214. Yeah. How can I help you? Uhm.. so, I have a bit of a problem. My ceiling has been leaking for a while now and it’s uhm.. getting to the point where I have a major problem. Uhm.. I know that I have requested some maintenance about a week ago and I haven’t heard anything back. So, I was just wondering if there’s any information you can tell me or when you guys can make it out here. Oh, I’m sorry that I haven’t had enough time to get over to fix it, but I’ve been super busy. Okay. I do understand that. However, uhm.. it is in my lease agreement that I need-- if I have something that needs to be fixed, it may be in a timely manner. So, I just really need to know uhm.. where you’re going-- how you’re gonna handle this. Hmm. Well, it might take me about a week, maybe even two weeks before I’ll have time to fix it. Okay. Well, uhm.. that’s just, uhm.. in my opinion, pretty unacceptable. Uhm.. so, I just-- if you could make it in, at the most, a week, I think that would be great. I understand that you’re busy. Uhm.. but this is also a priority. So, I’m just wondering what we can do to make that work. Hmm. Yeah. I have a list and you’re on the list, but there are like other problems that are more serious. Okay. Well, uhm.. if it doesn’t happen in the next week or so, I might have to go and report this. Uhm.. so, hopefully we can make that work. Yeah. I mean, it didn’t sound that bad the last time you called. Right. But it has gotten worse since it hasn’t been taken care of and at this point, I’m afraid that mold is gonna start growing. Uhm.. it’s just getting pretty uninhabitable at this point. Hmm. So, what have you done about the problem so far? Uhm.. I mean, uh.. the bucket on the floor, but that’s not really doing much because my ceiling is gonna start caving in pretty soon and there’s mold growing at the top of the ceiling. So, I’m not sure what I’m supposed to do about that and I know that mold is a hazard that’s supposed to be taken care of uhm.. pretty immediately. Mm. Yeah. I do all the repairs myself for the whole building, but I’ll try to be there to fix your ceiling like uhm.. maybe in a week or maybe two weeks. I’ll try to be there. It- it should be a week. I understand that you’re busy, but I think mold is a priority over other uhm.. jobs. Okay. Okay. Yeah. Then I’ll try to be there within a week. Okay? Okay. Awesome. I appreciate uh.. you being willing to compromise with me.", Mm-hmm. Do you need anything else?
"  Hi, this is Interviewer, the landlady. Hi, uh.. this is Patient. I live in Apartment 2214. Yeah. How can I help you? Uhm.. so, I have a bit of a problem. My ceiling has been leaking for a while now and it’s uhm.. getting to the point where I have a major problem. Uhm.. I know that I have requested some maintenance about a week ago and I haven’t heard anything back. So, I was just wondering if there’s any information you can tell me or when you guys can make it out here. Oh, I’m sorry that I haven’t had enough time to get over to fix it, but I’ve been super busy. Okay. I do understand that. However, uhm.. it is in my lease agreement that I need-- if I have something that needs to be fixed, it may be in a timely manner. So, I just really need to know uhm.. where you’re going-- how you’re gonna handle this. Hmm. Well, it might take me about a week, maybe even two weeks before I’ll have time to fix it. Okay. Well, uhm.. that’s just, uhm.. in my opinion, pretty unacceptable. Uhm.. so, I just-- if you could make it in, at the most, a week, I think that would be great. I understand that you’re busy. Uhm.. but this is also a priority. So, I’m just wondering what we can do to make that work. Hmm. Yeah. I have a list and you’re on the list, but there are like other problems that are more serious. Okay. Well, uhm.. if it doesn’t happen in the next week or so, I might have to go and report this. Uhm.. so, hopefully we can make that work. Yeah. I mean, it didn’t sound that bad the last time you called. Right. But it has gotten worse since it hasn’t been taken care of and at this point, I’m afraid that mold is gonna start growing. Uhm.. it’s just getting pretty uninhabitable at this point. Hmm. So, what have you done about the problem so far? Uhm.. I mean, uh.. the bucket on the floor, but that’s not really doing much because my ceiling is gonna start caving in pretty soon and there’s mold growing at the top of the ceiling. So, I’m not sure what I’m supposed to do about that and I know that mold is a hazard that’s supposed to be taken care of uhm.. pretty immediately. Mm. Yeah. I do all the repairs myself for the whole building, but I’ll try to be there to fix your ceiling like uhm.. maybe in a week or maybe two weeks. I’ll try to be there. It- it should be a week. I understand that you’re busy, but I think mold is a priority over other uhm.. jobs. Okay. Okay. Yeah. Then I’ll try to be there within a week. Okay? Okay. Awesome. I appreciate uh.. you being willing to compromise with me. Mm-hmm. Do you need anything else? Uh.. no, honestly, that’s it. Everything else is great.", Okay. Then-- okay. Then you have a great day.
"  Hi, this is Interviewer, the landlady. Hi, uh.. this is Patient. I live in Apartment 2214. Yeah. How can I help you? Uhm.. so, I have a bit of a problem. My ceiling has been leaking for a while now and it’s uhm.. getting to the point where I have a major problem. Uhm.. I know that I have requested some maintenance about a week ago and I haven’t heard anything back. So, I was just wondering if there’s any information you can tell me or when you guys can make it out here. Oh, I’m sorry that I haven’t had enough time to get over to fix it, but I’ve been super busy. Okay. I do understand that. However, uhm.. it is in my lease agreement that I need-- if I have something that needs to be fixed, it may be in a timely manner. So, I just really need to know uhm.. where you’re going-- how you’re gonna handle this. Hmm. Well, it might take me about a week, maybe even two weeks before I’ll have time to fix it. Okay. Well, uhm.. that’s just, uhm.. in my opinion, pretty unacceptable. Uhm.. so, I just-- if you could make it in, at the most, a week, I think that would be great. I understand that you’re busy. Uhm.. but this is also a priority. So, I’m just wondering what we can do to make that work. Hmm. Yeah. I have a list and you’re on the list, but there are like other problems that are more serious. Okay. Well, uhm.. if it doesn’t happen in the next week or so, I might have to go and report this. Uhm.. so, hopefully we can make that work. Yeah. I mean, it didn’t sound that bad the last time you called. Right. But it has gotten worse since it hasn’t been taken care of and at this point, I’m afraid that mold is gonna start growing. Uhm.. it’s just getting pretty uninhabitable at this point. Hmm. So, what have you done about the problem so far? Uhm.. I mean, uh.. the bucket on the floor, but that’s not really doing much because my ceiling is gonna start caving in pretty soon and there’s mold growing at the top of the ceiling. So, I’m not sure what I’m supposed to do about that and I know that mold is a hazard that’s supposed to be taken care of uhm.. pretty immediately. Mm. Yeah. I do all the repairs myself for the whole building, but I’ll try to be there to fix your ceiling like uhm.. maybe in a week or maybe two weeks. I’ll try to be there. It- it should be a week. I understand that you’re busy, but I think mold is a priority over other uhm.. jobs. Okay. Okay. Yeah. Then I’ll try to be there within a week. Okay? Okay. Awesome. I appreciate uh.. you being willing to compromise with me. Mm-hmm. Do you need anything else? Uh.. no, honestly, that’s it. Everything else is great. Okay. Then-- okay. Then you have a great day. All right. Thanks. You too.", Mm-hmm. Bye.
 ," Hi, this is Interviewer, the landlady."
"  Hi, this is Interviewer, the landlady. Hey, uh.. this is Patient from apartment number five. Uhm.. I was just calling to see about the leak. I know you said that you were gonna have someone come out in the next couple days, but it’s-- no one’s like contacted me or anything or the leak is-- the leak is getting a lot worse. So, I just wanted to check up on that.", Mm-hmm. Uhm.. I’m sorry I haven’t had enough time to get over to fix it. I’ve been very busy.
"  Hi, this is Interviewer, the landlady. Hey, uh.. this is Patient from apartment number five. Uhm.. I was just calling to see about the leak. I know you said that you were gonna have someone come out in the next couple days, but it’s-- no one’s like contacted me or anything or the leak is-- the leak is getting a lot worse. So, I just wanted to check up on that. Mm-hmm. Uhm.. I’m sorry I haven’t had enough time to get over to fix it. I’ve been very busy. Oh, that’s understandable. But I just-- the leak is getting worse and worse. I just don’t want it to become like a really big problem, you know?", Mm-hmm.
"  Hi, this is Interviewer, the landlady. Hey, uh.. this is Patient from apartment number five. Uhm.. I was just calling to see about the leak. I know you said that you were gonna have someone come out in the next couple days, but it’s-- no one’s like contacted me or anything or the leak is-- the leak is getting a lot worse. So, I just wanted to check up on that. Mm-hmm. Uhm.. I’m sorry I haven’t had enough time to get over to fix it. I’ve been very busy. Oh, that’s understandable. But I just-- the leak is getting worse and worse. I just don’t want it to become like a really big problem, you know? Mm-hmm. So, do you know a time when like you or maybe like a maintenance person would be able to come out?"," Uhm.. it might take me about a week, maybe two weeks before I’ll have time to get over to fix it."
"  Hi, this is Interviewer, the landlady. Hey, uh.. this is Patient from apartment number five. Uhm.. I was just calling to see about the leak. I know you said that you were gonna have someone come out in the next couple days, but it’s-- no one’s like contacted me or anything or the leak is-- the leak is getting a lot worse. So, I just wanted to check up on that. Mm-hmm. Uhm.. I’m sorry I haven’t had enough time to get over to fix it. I’ve been very busy. Oh, that’s understandable. But I just-- the leak is getting worse and worse. I just don’t want it to become like a really big problem, you know? Mm-hmm. So, do you know a time when like you or maybe like a maintenance person would be able to come out? Uhm.. it might take me about a week, maybe two weeks before I’ll have time to get over to fix it. Okay. Well, I mean, that’s- that’s kind of a long time to let a leak keep going. You know, my water bill’s gonna be pretty high. So, you don’t think that you’d be able to get someone else to come look at the leak?", Uh-huh. I’m not sure. It’s just that I have a lot of other tenants with problems that are ahead of yours right now.
"  Hi, this is Interviewer, the landlady. Hey, uh.. this is Patient from apartment number five. Uhm.. I was just calling to see about the leak. I know you said that you were gonna have someone come out in the next couple days, but it’s-- no one’s like contacted me or anything or the leak is-- the leak is getting a lot worse. So, I just wanted to check up on that. Mm-hmm. Uhm.. I’m sorry I haven’t had enough time to get over to fix it. I’ve been very busy. Oh, that’s understandable. But I just-- the leak is getting worse and worse. I just don’t want it to become like a really big problem, you know? Mm-hmm. So, do you know a time when like you or maybe like a maintenance person would be able to come out? Uhm.. it might take me about a week, maybe two weeks before I’ll have time to get over to fix it. Okay. Well, I mean, that’s- that’s kind of a long time to let a leak keep going. You know, my water bill’s gonna be pretty high. So, you don’t think that you’d be able to get someone else to come look at the leak? Uh-huh. I’m not sure. It’s just that I have a lot of other tenants with problems that are ahead of yours right now. Okay. Well, so, that- that didn’t really answer my question. Uh.. are there not like-- there’s no way that you could like have someone else come look at my leak?", No. I do all the repairs myself for the whole building.
"  Hi, this is Interviewer, the landlady. Hey, uh.. this is Patient from apartment number five. Uhm.. I was just calling to see about the leak. I know you said that you were gonna have someone come out in the next couple days, but it’s-- no one’s like contacted me or anything or the leak is-- the leak is getting a lot worse. So, I just wanted to check up on that. Mm-hmm. Uhm.. I’m sorry I haven’t had enough time to get over to fix it. I’ve been very busy. Oh, that’s understandable. But I just-- the leak is getting worse and worse. I just don’t want it to become like a really big problem, you know? Mm-hmm. So, do you know a time when like you or maybe like a maintenance person would be able to come out? Uhm.. it might take me about a week, maybe two weeks before I’ll have time to get over to fix it. Okay. Well, I mean, that’s- that’s kind of a long time to let a leak keep going. You know, my water bill’s gonna be pretty high. So, you don’t think that you’d be able to get someone else to come look at the leak? Uh-huh. I’m not sure. It’s just that I have a lot of other tenants with problems that are ahead of yours right now. Okay. Well, so, that- that didn’t really answer my question. Uh.. are there not like-- there’s no way that you could like have someone else come look at my leak? No. I do all the repairs myself for the whole building. Okay. Well, I mean, if you’re too busy, though, like this leak is getting pretty bad and I don’t want to have to pay like a bunch of extra money on my water bill. So, maybe if you could like send another person out to come do it because I understand that you’re busy, but you know, only one person can do so much. But if a lot of tenants are having issues, then we probably need to like-- to have someone else help."," Mm-hmm. I mean, that’s a good idea. I’m just not sure I would be able to since, like I said, I usually take care of all the repairs myself."
"  Hi, this is Interviewer, the landlady. Hey, uh.. this is Patient from apartment number five. Uhm.. I was just calling to see about the leak. I know you said that you were gonna have someone come out in the next couple days, but it’s-- no one’s like contacted me or anything or the leak is-- the leak is getting a lot worse. So, I just wanted to check up on that. Mm-hmm. Uhm.. I’m sorry I haven’t had enough time to get over to fix it. I’ve been very busy. Oh, that’s understandable. But I just-- the leak is getting worse and worse. I just don’t want it to become like a really big problem, you know? Mm-hmm. So, do you know a time when like you or maybe like a maintenance person would be able to come out? Uhm.. it might take me about a week, maybe two weeks before I’ll have time to get over to fix it. Okay. Well, I mean, that’s- that’s kind of a long time to let a leak keep going. You know, my water bill’s gonna be pretty high. So, you don’t think that you’d be able to get someone else to come look at the leak? Uh-huh. I’m not sure. It’s just that I have a lot of other tenants with problems that are ahead of yours right now. Okay. Well, so, that- that didn’t really answer my question. Uh.. are there not like-- there’s no way that you could like have someone else come look at my leak? No. I do all the repairs myself for the whole building. Okay. Well, I mean, if you’re too busy, though, like this leak is getting pretty bad and I don’t want to have to pay like a bunch of extra money on my water bill. So, maybe if you could like send another person out to come do it because I understand that you’re busy, but you know, only one person can do so much. But if a lot of tenants are having issues, then we probably need to like-- to have someone else help. Mm-hmm. I mean, that’s a good idea. I’m just not sure I would be able to since, like I said, I usually take care of all the repairs myself. Okay. But I mean, there’s plenty of other licensed contractors and stuff in the area that you could hire to do that too. Well, if it’s-- if it’s going to take too long, then would you be willing to like reimburse me for the extra amount of water?", Uh.. that’s-- I’m not sure that would work out. Uhm.. we’ll have to see about it. I just don’t know what I can do about the problem right now. Uhm...
"  Hi, this is Interviewer, the landlady. Hey, uh.. this is Patient from apartment number five. Uhm.. I was just calling to see about the leak. I know you said that you were gonna have someone come out in the next couple days, but it’s-- no one’s like contacted me or anything or the leak is-- the leak is getting a lot worse. So, I just wanted to check up on that. Mm-hmm. Uhm.. I’m sorry I haven’t had enough time to get over to fix it. I’ve been very busy. Oh, that’s understandable. But I just-- the leak is getting worse and worse. I just don’t want it to become like a really big problem, you know? Mm-hmm. So, do you know a time when like you or maybe like a maintenance person would be able to come out? Uhm.. it might take me about a week, maybe two weeks before I’ll have time to get over to fix it. Okay. Well, I mean, that’s- that’s kind of a long time to let a leak keep going. You know, my water bill’s gonna be pretty high. So, you don’t think that you’d be able to get someone else to come look at the leak? Uh-huh. I’m not sure. It’s just that I have a lot of other tenants with problems that are ahead of yours right now. Okay. Well, so, that- that didn’t really answer my question. Uh.. are there not like-- there’s no way that you could like have someone else come look at my leak? No. I do all the repairs myself for the whole building. Okay. Well, I mean, if you’re too busy, though, like this leak is getting pretty bad and I don’t want to have to pay like a bunch of extra money on my water bill. So, maybe if you could like send another person out to come do it because I understand that you’re busy, but you know, only one person can do so much. But if a lot of tenants are having issues, then we probably need to like-- to have someone else help. Mm-hmm. I mean, that’s a good idea. I’m just not sure I would be able to since, like I said, I usually take care of all the repairs myself. Okay. But I mean, there’s plenty of other licensed contractors and stuff in the area that you could hire to do that too. Well, if it’s-- if it’s going to take too long, then would you be willing to like reimburse me for the extra amount of water? Uh.. that’s-- I’m not sure that would work out. Uhm.. we’ll have to see about it. I just don’t know what I can do about the problem right now. Uhm... Okay. Well, uhm.. you know, according to-- I actually know these laws, by the way-- according to the original tenant laws, uh.. you have to give me-- you have to come help resolve this issue within a certain amount of time and if I brought a major leak to your attention, then you legally would be required to reimburse me for the extra amount on my water bill."," Okay. Well, like I said, uhm.. we’ll talk about that. Uhm.. I’m just not sure what I can do about it right now, but I’m aware of the problem. So, I will be over when I can. I have to run right now, but thank you for giving me a call about the issue."
"  Hi, this is Interviewer, the landlady. Hey, uh.. this is Patient from apartment number five. Uhm.. I was just calling to see about the leak. I know you said that you were gonna have someone come out in the next couple days, but it’s-- no one’s like contacted me or anything or the leak is-- the leak is getting a lot worse. So, I just wanted to check up on that. Mm-hmm. Uhm.. I’m sorry I haven’t had enough time to get over to fix it. I’ve been very busy. Oh, that’s understandable. But I just-- the leak is getting worse and worse. I just don’t want it to become like a really big problem, you know? Mm-hmm. So, do you know a time when like you or maybe like a maintenance person would be able to come out? Uhm.. it might take me about a week, maybe two weeks before I’ll have time to get over to fix it. Okay. Well, I mean, that’s- that’s kind of a long time to let a leak keep going. You know, my water bill’s gonna be pretty high. So, you don’t think that you’d be able to get someone else to come look at the leak? Uh-huh. I’m not sure. It’s just that I have a lot of other tenants with problems that are ahead of yours right now. Okay. Well, so, that- that didn’t really answer my question. Uh.. are there not like-- there’s no way that you could like have someone else come look at my leak? No. I do all the repairs myself for the whole building. Okay. Well, I mean, if you’re too busy, though, like this leak is getting pretty bad and I don’t want to have to pay like a bunch of extra money on my water bill. So, maybe if you could like send another person out to come do it because I understand that you’re busy, but you know, only one person can do so much. But if a lot of tenants are having issues, then we probably need to like-- to have someone else help. Mm-hmm. I mean, that’s a good idea. I’m just not sure I would be able to since, like I said, I usually take care of all the repairs myself. Okay. But I mean, there’s plenty of other licensed contractors and stuff in the area that you could hire to do that too. Well, if it’s-- if it’s going to take too long, then would you be willing to like reimburse me for the extra amount of water? Uh.. that’s-- I’m not sure that would work out. Uhm.. we’ll have to see about it. I just don’t know what I can do about the problem right now. Uhm... Okay. Well, uhm.. you know, according to-- I actually know these laws, by the way-- according to the original tenant laws, uh.. you have to give me-- you have to come help resolve this issue within a certain amount of time and if I brought a major leak to your attention, then you legally would be required to reimburse me for the extra amount on my water bill. Okay. Well, like I said, uhm.. we’ll talk about that. Uhm.. I’m just not sure what I can do about it right now, but I’m aware of the problem. So, I will be over when I can. I have to run right now, but thank you for giving me a call about the issue. All right. Well, I’m gonna be calling back tomorrow because I don’t feel like this is resolved. Uhm.. I respect that you’re busy though and that you need to go deal with other things, but I- I will be contacting you again because this is an issue.", Okay. I’ll talk to you later.
"  Hi, this is Interviewer, the landlady. Hey, uh.. this is Patient from apartment number five. Uhm.. I was just calling to see about the leak. I know you said that you were gonna have someone come out in the next couple days, but it’s-- no one’s like contacted me or anything or the leak is-- the leak is getting a lot worse. So, I just wanted to check up on that. Mm-hmm. Uhm.. I’m sorry I haven’t had enough time to get over to fix it. I’ve been very busy. Oh, that’s understandable. But I just-- the leak is getting worse and worse. I just don’t want it to become like a really big problem, you know? Mm-hmm. So, do you know a time when like you or maybe like a maintenance person would be able to come out? Uhm.. it might take me about a week, maybe two weeks before I’ll have time to get over to fix it. Okay. Well, I mean, that’s- that’s kind of a long time to let a leak keep going. You know, my water bill’s gonna be pretty high. So, you don’t think that you’d be able to get someone else to come look at the leak? Uh-huh. I’m not sure. It’s just that I have a lot of other tenants with problems that are ahead of yours right now. Okay. Well, so, that- that didn’t really answer my question. Uh.. are there not like-- there’s no way that you could like have someone else come look at my leak? No. I do all the repairs myself for the whole building. Okay. Well, I mean, if you’re too busy, though, like this leak is getting pretty bad and I don’t want to have to pay like a bunch of extra money on my water bill. So, maybe if you could like send another person out to come do it because I understand that you’re busy, but you know, only one person can do so much. But if a lot of tenants are having issues, then we probably need to like-- to have someone else help. Mm-hmm. I mean, that’s a good idea. I’m just not sure I would be able to since, like I said, I usually take care of all the repairs myself. Okay. But I mean, there’s plenty of other licensed contractors and stuff in the area that you could hire to do that too. Well, if it’s-- if it’s going to take too long, then would you be willing to like reimburse me for the extra amount of water? Uh.. that’s-- I’m not sure that would work out. Uhm.. we’ll have to see about it. I just don’t know what I can do about the problem right now. Uhm... Okay. Well, uhm.. you know, according to-- I actually know these laws, by the way-- according to the original tenant laws, uh.. you have to give me-- you have to come help resolve this issue within a certain amount of time and if I brought a major leak to your attention, then you legally would be required to reimburse me for the extra amount on my water bill. Okay. Well, like I said, uhm.. we’ll talk about that. Uhm.. I’m just not sure what I can do about it right now, but I’m aware of the problem. So, I will be over when I can. I have to run right now, but thank you for giving me a call about the issue. All right. Well, I’m gonna be calling back tomorrow because I don’t feel like this is resolved. Uhm.. I respect that you’re busy though and that you need to go deal with other things, but I- I will be contacting you again because this is an issue. Okay. I’ll talk to you later. All right.", 
 ," Hi, uhm.. this is Interviewer, the landlady."
"  Hi, uhm.. this is Interviewer, the landlady. Hi, Interviewer. This is Patient from Apartment 224. We spoke last uh.. last week about a leak in my ceiling that you said you would come out and fix the next day or two. Do you remember me?", Yes.
"  Hi, uhm.. this is Interviewer, the landlady. Hi, Interviewer. This is Patient from Apartment 224. We spoke last uh.. last week about a leak in my ceiling that you said you would come out and fix the next day or two. Do you remember me? Yes. Yeah. Nobody’s been out to fix the leak yet and now, it’s turning into a bad leak. Is someone gonna come out to fix it?", Uhm.. I’m sorry. I haven’t had enough time to get over to fix it. I’ve been very busy.
"  Hi, uhm.. this is Interviewer, the landlady. Hi, Interviewer. This is Patient from Apartment 224. We spoke last uh.. last week about a leak in my ceiling that you said you would come out and fix the next day or two. Do you remember me? Yes. Yeah. Nobody’s been out to fix the leak yet and now, it’s turning into a bad leak. Is someone gonna come out to fix it? Uhm.. I’m sorry. I haven’t had enough time to get over to fix it. I’ve been very busy. I understand that. We’re all busy. But uhm.. the leak has now turned into a huge leak coming out of my ceiling and it’s getting on to my stuff and my uh.. my floor and coming through the- the top of my- of my apartment and it’s getting my things wet and it’s- it’s damaging the-- damaging the apartment as it is. So, I really need someone to come out and fix it right away, like today. Is that gonna be possible?"," Uhm.. well, I have a list and you’re on the list, but there are just a lot of other problems that are more serious."
"  Hi, uhm.. this is Interviewer, the landlady. Hi, Interviewer. This is Patient from Apartment 224. We spoke last uh.. last week about a leak in my ceiling that you said you would come out and fix the next day or two. Do you remember me? Yes. Yeah. Nobody’s been out to fix the leak yet and now, it’s turning into a bad leak. Is someone gonna come out to fix it? Uhm.. I’m sorry. I haven’t had enough time to get over to fix it. I’ve been very busy. I understand that. We’re all busy. But uhm.. the leak has now turned into a huge leak coming out of my ceiling and it’s getting on to my stuff and my uh.. my floor and coming through the- the top of my- of my apartment and it’s getting my things wet and it’s- it’s damaging the-- damaging the apartment as it is. So, I really need someone to come out and fix it right away, like today. Is that gonna be possible? Uhm.. well, I have a list and you’re on the list, but there are just a lot of other problems that are more serious.wer: Just other problems uhm.. in the building that other tenants have.", Just other problems that my other tenants have.
"  Hi, uhm.. this is Interviewer, the landlady. Hi, Interviewer. This is Patient from Apartment 224. We spoke last uh.. last week about a leak in my ceiling that you said you would come out and fix the next day or two. Do you remember me? Yes. Yeah. Nobody’s been out to fix the leak yet and now, it’s turning into a bad leak. Is someone gonna come out to fix it? Uhm.. I’m sorry. I haven’t had enough time to get over to fix it. I’ve been very busy. I understand that. We’re all busy. But uhm.. the leak has now turned into a huge leak coming out of my ceiling and it’s getting on to my stuff and my uh.. my floor and coming through the- the top of my- of my apartment and it’s getting my things wet and it’s- it’s damaging the-- damaging the apartment as it is. So, I really need someone to come out and fix it right away, like today. Is that gonna be possible? Uhm.. well, I have a list and you’re on the list, but there are just a lot of other problems that are more serious.wer: Just other problems uhm.. in the building that other tenants have. Just other problems that my other tenants have. Okay. Well, I called you over a week ago and you said you were gonna send somebody out the next day or two and it’s been a week and now it’s turned into a huge leak in the ceiling and it’s leaking on my stuff, my kids’ stuff and it’s just a leak where it looks like the ceiling’s gonna cave in. So, I really need it fixed like right away or I’m gonna have to call the property manager. Do you have a maintenance technician that", 
"  Hi, uhm.. this is Interviewer, the landlady. Hi, Interviewer. This is Patient from Apartment 224. We spoke last uh.. last week about a leak in my ceiling that you said you would come out and fix the next day or two. Do you remember me? Yes. Yeah. Nobody’s been out to fix the leak yet and now, it’s turning into a bad leak. Is someone gonna come out to fix it? Uhm.. I’m sorry. I haven’t had enough time to get over to fix it. I’ve been very busy. I understand that. We’re all busy. But uhm.. the leak has now turned into a huge leak coming out of my ceiling and it’s getting on to my stuff and my uh.. my floor and coming through the- the top of my- of my apartment and it’s getting my things wet and it’s- it’s damaging the-- damaging the apartment as it is. So, I really need someone to come out and fix it right away, like today. Is that gonna be possible? Uhm.. well, I have a list and you’re on the list, but there are just a lot of other problems that are more serious.wer: Just other problems uhm.. in the building that other tenants have. Just other problems that my other tenants have. Okay. Well, I called you over a week ago and you said you were gonna send somebody out the next day or two and it’s been a week and now it’s turned into a huge leak in the ceiling and it’s leaking on my stuff, my kids’ stuff and it’s just a leak where it looks like the ceiling’s gonna cave in. So, I really need it fixed like right away or I’m gonna have to call the property manager. Do you have a maintenance technician that  "," Well, I do all the repairs myself for the building."
"  Hi, uhm.. this is Interviewer, the landlady. Hi, Interviewer. This is Patient from Apartment 224. We spoke last uh.. last week about a leak in my ceiling that you said you would come out and fix the next day or two. Do you remember me? Yes. Yeah. Nobody’s been out to fix the leak yet and now, it’s turning into a bad leak. Is someone gonna come out to fix it? Uhm.. I’m sorry. I haven’t had enough time to get over to fix it. I’ve been very busy. I understand that. We’re all busy. But uhm.. the leak has now turned into a huge leak coming out of my ceiling and it’s getting on to my stuff and my uh.. my floor and coming through the- the top of my- of my apartment and it’s getting my things wet and it’s- it’s damaging the-- damaging the apartment as it is. So, I really need someone to come out and fix it right away, like today. Is that gonna be possible? Uhm.. well, I have a list and you’re on the list, but there are just a lot of other problems that are more serious.wer: Just other problems uhm.. in the building that other tenants have. Just other problems that my other tenants have. Okay. Well, I called you over a week ago and you said you were gonna send somebody out the next day or two and it’s been a week and now it’s turned into a huge leak in the ceiling and it’s leaking on my stuff, my kids’ stuff and it’s just a leak where it looks like the ceiling’s gonna cave in. So, I really need it fixed like right away or I’m gonna have to call the property manager. Do you have a maintenance technician that   Well, I do all the repairs myself for the building. ", No. I do uhm.. all the repairs myself.
"  Hi, uhm.. this is Interviewer, the landlady. Hi, Interviewer. This is Patient from Apartment 224. We spoke last uh.. last week about a leak in my ceiling that you said you would come out and fix the next day or two. Do you remember me? Yes. Yeah. Nobody’s been out to fix the leak yet and now, it’s turning into a bad leak. Is someone gonna come out to fix it? Uhm.. I’m sorry. I haven’t had enough time to get over to fix it. I’ve been very busy. I understand that. We’re all busy. But uhm.. the leak has now turned into a huge leak coming out of my ceiling and it’s getting on to my stuff and my uh.. my floor and coming through the- the top of my- of my apartment and it’s getting my things wet and it’s- it’s damaging the-- damaging the apartment as it is. So, I really need someone to come out and fix it right away, like today. Is that gonna be possible? Uhm.. well, I have a list and you’re on the list, but there are just a lot of other problems that are more serious.wer: Just other problems uhm.. in the building that other tenants have. Just other problems that my other tenants have. Okay. Well, I called you over a week ago and you said you were gonna send somebody out the next day or two and it’s been a week and now it’s turned into a huge leak in the ceiling and it’s leaking on my stuff, my kids’ stuff and it’s just a leak where it looks like the ceiling’s gonna cave in. So, I really need it fixed like right away or I’m gonna have to call the property manager. Do you have a maintenance technician that   Well, I do all the repairs myself for the building.  No. I do uhm.. all the repairs myself. Okay. Then what I would suggest is maybe- maybe me getting a- a maintenance person to come out here and patch the hole and then maybe get reimbursed on it to-- on it maybe on my next month’s rent or something like that. Does that work?"," Uhm.. you don’t need to call. I’m aware of the problem. So, I’ll be over as soon as I can. Uhm.. thank you, though, for calling again to let me know about it."
