text,target
 Hello., 
 Hello. wer: I am.  Looks like it., Hi.
" Hello. wer: I am.  Looks like it. Hi.wer: Uh.. no.  I’ve had a couple move-in guys go in and out, so...", Mm-hm.
" Hello. wer: I am.  Looks like it. Hi.wer: Uh.. no.  I’ve had a couple move-in guys go in and out, so... Mm-hm.wer: Will do."," Oh.  So before you go, I wanted to ask you a quick question.  So I’m new to this area.  Can you tell me about the neighborhood?"
" Hello. wer: I am.  Looks like it. Hi.wer: Uh.. no.  I’ve had a couple move-in guys go in and out, so... Mm-hm.wer: Will do. Oh.  So before you go, I wanted to ask you a quick question.  So I’m new to this area.  Can you tell me about the neighborhood?wer: Mm, that’s convenient.", Cool.
" Hello. wer: I am.  Looks like it. Hi.wer: Uh.. no.  I’ve had a couple move-in guys go in and out, so... Mm-hm.wer: Will do. Oh.  So before you go, I wanted to ask you a quick question.  So I’m new to this area.  Can you tell me about the neighborhood?wer: Mm, that’s convenient. Cool. So see you later?", Uh.. sorry.  Another question.  So uhm.. how do you find living here?
" Hello. wer: I am.  Looks like it. Hi.wer: Uh.. no.  I’ve had a couple move-in guys go in and out, so... Mm-hm.wer: Will do. Oh.  So before you go, I wanted to ask you a quick question.  So I’m new to this area.  Can you tell me about the neighborhood?wer: Mm, that’s convenient. Cool. So see you later? Uh.. sorry.  Another question.  So uhm.. how do you find living here?wer: Is it nice?", Hm-mm.
" Hello. wer: I am.  Looks like it. Hi.wer: Uh.. no.  I’ve had a couple move-in guys go in and out, so... Mm-hm.wer: Will do. Oh.  So before you go, I wanted to ask you a quick question.  So I’m new to this area.  Can you tell me about the neighborhood?wer: Mm, that’s convenient. Cool. So see you later? Uh.. sorry.  Another question.  So uhm.. how do you find living here?wer: Is it nice? Hm-mm.wer: Yeah.  Uhm.. so I don’t have a car, and I hafta go to work in the morning.  Can you tell me where the bus is to go downtown?", That’s nice.
" Hello. wer: I am.  Looks like it. Hi.wer: Uh.. no.  I’ve had a couple move-in guys go in and out, so... Mm-hm.wer: Will do. Oh.  So before you go, I wanted to ask you a quick question.  So I’m new to this area.  Can you tell me about the neighborhood?wer: Mm, that’s convenient. Cool. So see you later? Uh.. sorry.  Another question.  So uhm.. how do you find living here?wer: Is it nice? Hm-mm.wer: Yeah.  Uhm.. so I don’t have a car, and I hafta go to work in the morning.  Can you tell me where the bus is to go downtown? That’s nice. Sure.  Uh.. there’s a bus stop just down the way.", Oh.
" Hello. wer: I am.  Looks like it. Hi.wer: Uh.. no.  I’ve had a couple move-in guys go in and out, so... Mm-hm.wer: Will do. Oh.  So before you go, I wanted to ask you a quick question.  So I’m new to this area.  Can you tell me about the neighborhood?wer: Mm, that’s convenient. Cool. So see you later? Uh.. sorry.  Another question.  So uhm.. how do you find living here?wer: Is it nice? Hm-mm.wer: Yeah.  Uhm.. so I don’t have a car, and I hafta go to work in the morning.  Can you tell me where the bus is to go downtown? That’s nice. Sure.  Uh.. there’s a bus stop just down the way. Oh. Uh.. if you wanna go downtown, you’ll wanna get on the 13 going to the trolley and then the trolley will take you downtown to 12th and Imper- Imperial, and that’s probably the best way of goin’.", Cool.  Thank you.  Uhm.. I noted that down. <laughs>
" Hello. wer: I am.  Looks like it. Hi.wer: Uh.. no.  I’ve had a couple move-in guys go in and out, so... Mm-hm.wer: Will do. Oh.  So before you go, I wanted to ask you a quick question.  So I’m new to this area.  Can you tell me about the neighborhood?wer: Mm, that’s convenient. Cool. So see you later? Uh.. sorry.  Another question.  So uhm.. how do you find living here?wer: Is it nice? Hm-mm.wer: Yeah.  Uhm.. so I don’t have a car, and I hafta go to work in the morning.  Can you tell me where the bus is to go downtown? That’s nice. Sure.  Uh.. there’s a bus stop just down the way. Oh. Uh.. if you wanna go downtown, you’ll wanna get on the 13 going to the trolley and then the trolley will take you downtown to 12th and Imper- Imperial, and that’s probably the best way of goin’. Cool.  Thank you.  Uhm.. I noted that down. <laughs>wer: You never--", Sure.  Uhm.. are the-- what’s the landlord like?
" Hello. wer: I am.  Looks like it. Hi.wer: Uh.. no.  I’ve had a couple move-in guys go in and out, so... Mm-hm.wer: Will do. Oh.  So before you go, I wanted to ask you a quick question.  So I’m new to this area.  Can you tell me about the neighborhood?wer: Mm, that’s convenient. Cool. So see you later? Uh.. sorry.  Another question.  So uhm.. how do you find living here?wer: Is it nice? Hm-mm.wer: Yeah.  Uhm.. so I don’t have a car, and I hafta go to work in the morning.  Can you tell me where the bus is to go downtown? That’s nice. Sure.  Uh.. there’s a bus stop just down the way. Oh. Uh.. if you wanna go downtown, you’ll wanna get on the 13 going to the trolley and then the trolley will take you downtown to 12th and Imper- Imperial, and that’s probably the best way of goin’. Cool.  Thank you.  Uhm.. I noted that down. <laughs>wer: You never-- Sure.  Uhm.. are the-- what’s the landlord like? --go down and I pay the bill and if I have a problem he comes and fixes it."," Okay.  That’s good to know.  Well, uhm.. it was nice meeting you.  Thank you so much for uh.. talking to me and answering my questions.  Uhm.. I’ll go back to packing."
" Hello. wer: I am.  Looks like it. Hi.wer: Uh.. no.  I’ve had a couple move-in guys go in and out, so... Mm-hm.wer: Will do. Oh.  So before you go, I wanted to ask you a quick question.  So I’m new to this area.  Can you tell me about the neighborhood?wer: Mm, that’s convenient. Cool. So see you later? Uh.. sorry.  Another question.  So uhm.. how do you find living here?wer: Is it nice? Hm-mm.wer: Yeah.  Uhm.. so I don’t have a car, and I hafta go to work in the morning.  Can you tell me where the bus is to go downtown? That’s nice. Sure.  Uh.. there’s a bus stop just down the way. Oh. Uh.. if you wanna go downtown, you’ll wanna get on the 13 going to the trolley and then the trolley will take you downtown to 12th and Imper- Imperial, and that’s probably the best way of goin’. Cool.  Thank you.  Uhm.. I noted that down. <laughs>wer: You never-- Sure.  Uhm.. are the-- what’s the landlord like? --go down and I pay the bill and if I have a problem he comes and fixes it. Okay.  That’s good to know.  Well, uhm.. it was nice meeting you.  Thank you so much for uh.. talking to me and answering my questions.  Uhm.. I’ll go back to packing.wer: Bye."," All right.  Well, uh..--"
 Hi.  You must be the new neighbor that uh.. that just- that moved in to the new apartment.  Uh.. welcome., Thank you.
" Hi.  You must be the new neighbor that uh.. that just- that moved in to the new apartment.  Uh.. welcome. Thank you. My name is Patient, and I live over here in uh.. f- 504, and is there anything that I can help you with?"," Well, actually, I am new to the area.  Can you tell me about this neighborhood?"
" Hi.  You must be the new neighbor that uh.. that just- that moved in to the new apartment.  Uh.. welcome. Thank you. My name is Patient, and I live over here in uh.. f- 504, and is there anything that I can help you with? Well, actually, I am new to the area.  Can you tell me about this neighborhood? Sure.  This is a very historic neighborhood, uh.. and really just a great group of people here.  Uhm.. we’re very-- it’s a very united group.  We look out for each other, and there’s quite a few places that uh.. coffee shops and bars where, you know, we meet and- and celebrate birthdays and things of that.  So it’s like a- it’s like one big family here.", Have you lived here long?
" Hi.  You must be the new neighbor that uh.. that just- that moved in to the new apartment.  Uh.. welcome. Thank you. My name is Patient, and I live over here in uh.. f- 504, and is there anything that I can help you with? Well, actually, I am new to the area.  Can you tell me about this neighborhood? Sure.  This is a very historic neighborhood, uh.. and really just a great group of people here.  Uhm.. we’re very-- it’s a very united group.  We look out for each other, and there’s quite a few places that uh.. coffee shops and bars where, you know, we meet and- and celebrate birthdays and things of that.  So it’s like a- it’s like one big family here. Have you lived here long? I have.  I’ve been here five years.  I relocated and I love the place.  Uhm.. it far exceeded my expectations and I made great friends here, and I wouldn’t- I wouldn’t think of living any other place.  So I think you chose the right place.", What’s the landlord like?
" Hi.  You must be the new neighbor that uh.. that just- that moved in to the new apartment.  Uh.. welcome. Thank you. My name is Patient, and I live over here in uh.. f- 504, and is there anything that I can help you with? Well, actually, I am new to the area.  Can you tell me about this neighborhood? Sure.  This is a very historic neighborhood, uh.. and really just a great group of people here.  Uhm.. we’re very-- it’s a very united group.  We look out for each other, and there’s quite a few places that uh.. coffee shops and bars where, you know, we meet and- and celebrate birthdays and things of that.  So it’s like a- it’s like one big family here. Have you lived here long? I have.  I’ve been here five years.  I relocated and I love the place.  Uhm.. it far exceeded my expectations and I made great friends here, and I wouldn’t- I wouldn’t think of living any other place.  So I think you chose the right place. What’s the landlord like? Well, you know, he is very uh.. he’s kinda very strict.  He’s-- he looks out for us and he does uh.. he does enforce some of the rules, but it’s really uh.. a lotta safety rules.  So uhm.. you know, he requires that we keep the front door of the building, you know, locked and not prop it open for somebody else.  You know, it’s just for our own safety.  So he’s very easy to get along with and uh.. he’s very helpful.  He, you", 
" Hi.  You must be the new neighbor that uh.. that just- that moved in to the new apartment.  Uh.. welcome. Thank you. My name is Patient, and I live over here in uh.. f- 504, and is there anything that I can help you with? Well, actually, I am new to the area.  Can you tell me about this neighborhood? Sure.  This is a very historic neighborhood, uh.. and really just a great group of people here.  Uhm.. we’re very-- it’s a very united group.  We look out for each other, and there’s quite a few places that uh.. coffee shops and bars where, you know, we meet and- and celebrate birthdays and things of that.  So it’s like a- it’s like one big family here. Have you lived here long? I have.  I’ve been here five years.  I relocated and I love the place.  Uhm.. it far exceeded my expectations and I made great friends here, and I wouldn’t- I wouldn’t think of living any other place.  So I think you chose the right place. What’s the landlord like? Well, you know, he is very uh.. he’s kinda very strict.  He’s-- he looks out for us and he does uh.. he does enforce some of the rules, but it’s really uh.. a lotta safety rules.  So uhm.. you know, he requires that we keep the front door of the building, you know, locked and not prop it open for somebody else.  You know, it’s just for our own safety.  So he’s very easy to get along with and uh.. he’s very helpful.  He, you  "," Mm, is it safe to walk in this neighborhood in the evening?"
" Hi.  You must be the new neighbor that uh.. that just- that moved in to the new apartment.  Uh.. welcome. Thank you. My name is Patient, and I live over here in uh.. f- 504, and is there anything that I can help you with? Well, actually, I am new to the area.  Can you tell me about this neighborhood? Sure.  This is a very historic neighborhood, uh.. and really just a great group of people here.  Uhm.. we’re very-- it’s a very united group.  We look out for each other, and there’s quite a few places that uh.. coffee shops and bars where, you know, we meet and- and celebrate birthdays and things of that.  So it’s like a- it’s like one big family here. Have you lived here long? I have.  I’ve been here five years.  I relocated and I love the place.  Uhm.. it far exceeded my expectations and I made great friends here, and I wouldn’t- I wouldn’t think of living any other place.  So I think you chose the right place. What’s the landlord like? Well, you know, he is very uh.. he’s kinda very strict.  He’s-- he looks out for us and he does uh.. he does enforce some of the rules, but it’s really uh.. a lotta safety rules.  So uhm.. you know, he requires that we keep the front door of the building, you know, locked and not prop it open for somebody else.  You know, it’s just for our own safety.  So he’s very easy to get along with and uh.. he’s very helpful.  He, you   Mm, is it safe to walk in this neighborhood in the evening? Oh, it’s very, very safe.  You know, you’ll notice that even- even late at night uh.. during the week, you know, there’s people out, and uh.. you know, it’s very- it’s very seldom that you see people isolated, like one- one person on the block.  There’s usually quite a few people.  There’s a lotta foot traffic, there’s a lotta uh.. vehicle traffic.  So, ya know, i- i- it’s- it’s a very energized, dynamic neighborhood, so uhm.. there’s always people out, and that’s where the safety is. <timer>", All right.
 Yes.  Did you just move here?," Hi.  Yes, I did."
" Yes.  Did you just move here? Hi.  Yes, I did. Uh.. do you need any help?  I could call some of my friends or I could help you right now if you’re, like...?"," Aw, thanks.  That’s really nice of you uhm.. but I think I’m good.  I’ve had some movers in here earlier."
" Yes.  Did you just move here? Hi.  Yes, I did. Uh.. do you need any help?  I could call some of my friends or I could help you right now if you’re, like...? Aw, thanks.  That’s really nice of you uhm.. but I think I’m good.  I’ve had some movers in here earlier. Okay, cool.  Uhm.. I’m like right next door.  Just let me know if you ever need any help.  I’ve been living here for a few years, so I <inaudible 00:37:45>."," Great.  Thanks, that’d be great."
" Yes.  Did you just move here? Hi.  Yes, I did. Uh.. do you need any help?  I could call some of my friends or I could help you right now if you’re, like...? Aw, thanks.  That’s really nice of you uhm.. but I think I’m good.  I’ve had some movers in here earlier. Okay, cool.  Uhm.. I’m like right next door.  Just let me know if you ever need any help.  I’ve been living here for a few years, so I <inaudible 00:37:45>. Great.  Thanks, that’d be great. Okay.  Uhm.. maybe I’ll come by like in a few to drop off some welcoming gifts.  That’s all."," Aw, that’s so nice of you."
" Yes.  Did you just move here? Hi.  Yes, I did. Uh.. do you need any help?  I could call some of my friends or I could help you right now if you’re, like...? Aw, thanks.  That’s really nice of you uhm.. but I think I’m good.  I’ve had some movers in here earlier. Okay, cool.  Uhm.. I’m like right next door.  Just let me know if you ever need any help.  I’ve been living here for a few years, so I <inaudible 00:37:45>. Great.  Thanks, that’d be great. Okay.  Uhm.. maybe I’ll come by like in a few to drop off some welcoming gifts.  That’s all. Aw, that’s so nice of you.wer: Uh, yeah.  So uhm.. how do you find living here?", Okay.
" Yes.  Did you just move here? Hi.  Yes, I did. Uh.. do you need any help?  I could call some of my friends or I could help you right now if you’re, like...? Aw, thanks.  That’s really nice of you uhm.. but I think I’m good.  I’ve had some movers in here earlier. Okay, cool.  Uhm.. I’m like right next door.  Just let me know if you ever need any help.  I’ve been living here for a few years, so I <inaudible 00:37:45>. Great.  Thanks, that’d be great. Okay.  Uhm.. maybe I’ll come by like in a few to drop off some welcoming gifts.  That’s all. Aw, that’s so nice of you.wer: Uh, yeah.  So uhm.. how do you find living here? Okay. Are there any questions you have about the area or the location?"," Yeah, I do actually.  Uhm.. so because I’m so new to the area, can you tell me about the neighborhood?"
" Yes.  Did you just move here? Hi.  Yes, I did. Uh.. do you need any help?  I could call some of my friends or I could help you right now if you’re, like...? Aw, thanks.  That’s really nice of you uhm.. but I think I’m good.  I’ve had some movers in here earlier. Okay, cool.  Uhm.. I’m like right next door.  Just let me know if you ever need any help.  I’ve been living here for a few years, so I <inaudible 00:37:45>. Great.  Thanks, that’d be great. Okay.  Uhm.. maybe I’ll come by like in a few to drop off some welcoming gifts.  That’s all. Aw, that’s so nice of you.wer: Uh, yeah.  So uhm.. how do you find living here? Okay. Are there any questions you have about the area or the location? Yeah, I do actually.  Uhm.. so because I’m so new to the area, can you tell me about the neighborhood? Uhm.. the neighborhood?  There’s not that many _______ 00:38:36.  I think most people just generally don’t stay out late at night and not many people here hold parties, so you’ll be fine if you’re uh.. generally like a quiet person."," Cool.  Yeah, I am, so that is nice."
" Yes.  Did you just move here? Hi.  Yes, I did. Uh.. do you need any help?  I could call some of my friends or I could help you right now if you’re, like...? Aw, thanks.  That’s really nice of you uhm.. but I think I’m good.  I’ve had some movers in here earlier. Okay, cool.  Uhm.. I’m like right next door.  Just let me know if you ever need any help.  I’ve been living here for a few years, so I <inaudible 00:37:45>. Great.  Thanks, that’d be great. Okay.  Uhm.. maybe I’ll come by like in a few to drop off some welcoming gifts.  That’s all. Aw, that’s so nice of you.wer: Uh, yeah.  So uhm.. how do you find living here? Okay. Are there any questions you have about the area or the location? Yeah, I do actually.  Uhm.. so because I’m so new to the area, can you tell me about the neighborhood? Uhm.. the neighborhood?  There’s not that many _______ 00:38:36.  I think most people just generally don’t stay out late at night and not many people here hold parties, so you’ll be fine if you’re uh.. generally like a quiet person. Cool.  Yeah, I am, so that is nice. Hm.  Do you plan on having any pets or anything?  Because I know this place isn’t that uhm.. welcoming to pets."," Uh.. no.  But I do have a brother who has a dog, so they might visit every now and then."
" Yes.  Did you just move here? Hi.  Yes, I did. Uh.. do you need any help?  I could call some of my friends or I could help you right now if you’re, like...? Aw, thanks.  That’s really nice of you uhm.. but I think I’m good.  I’ve had some movers in here earlier. Okay, cool.  Uhm.. I’m like right next door.  Just let me know if you ever need any help.  I’ve been living here for a few years, so I <inaudible 00:37:45>. Great.  Thanks, that’d be great. Okay.  Uhm.. maybe I’ll come by like in a few to drop off some welcoming gifts.  That’s all. Aw, that’s so nice of you.wer: Uh, yeah.  So uhm.. how do you find living here? Okay. Are there any questions you have about the area or the location? Yeah, I do actually.  Uhm.. so because I’m so new to the area, can you tell me about the neighborhood? Uhm.. the neighborhood?  There’s not that many _______ 00:38:36.  I think most people just generally don’t stay out late at night and not many people here hold parties, so you’ll be fine if you’re uh.. generally like a quiet person. Cool.  Yeah, I am, so that is nice. Hm.  Do you plan on having any pets or anything?  Because I know this place isn’t that uhm.. welcoming to pets. Uh.. no.  But I do have a brother who has a dog, so they might visit every now and then. I don’t think that m-- that should be fine, as long as it’s not your pet that lives in the building.", Okay.  That’s good to know.
" Yes.  Did you just move here? Hi.  Yes, I did. Uh.. do you need any help?  I could call some of my friends or I could help you right now if you’re, like...? Aw, thanks.  That’s really nice of you uhm.. but I think I’m good.  I’ve had some movers in here earlier. Okay, cool.  Uhm.. I’m like right next door.  Just let me know if you ever need any help.  I’ve been living here for a few years, so I <inaudible 00:37:45>. Great.  Thanks, that’d be great. Okay.  Uhm.. maybe I’ll come by like in a few to drop off some welcoming gifts.  That’s all. Aw, that’s so nice of you.wer: Uh, yeah.  So uhm.. how do you find living here? Okay. Are there any questions you have about the area or the location? Yeah, I do actually.  Uhm.. so because I’m so new to the area, can you tell me about the neighborhood? Uhm.. the neighborhood?  There’s not that many _______ 00:38:36.  I think most people just generally don’t stay out late at night and not many people here hold parties, so you’ll be fine if you’re uh.. generally like a quiet person. Cool.  Yeah, I am, so that is nice. Hm.  Do you plan on having any pets or anything?  Because I know this place isn’t that uhm.. welcoming to pets. Uh.. no.  But I do have a brother who has a dog, so they might visit every now and then. I don’t think that m-- that should be fine, as long as it’s not your pet that lives in the building. Okay.  That’s good to know. Mm.  If there’s anything else you need, uhm.. then just let me know.  I’ll get going now.  Bye."," Oh, wait.  Sorry, really quick.  Uhm.. so I hafta go to work in the morning but I don’t really have transportation.  Where’s a bus downtown?"
" Yes.  Did you just move here? Hi.  Yes, I did. Uh.. do you need any help?  I could call some of my friends or I could help you right now if you’re, like...? Aw, thanks.  That’s really nice of you uhm.. but I think I’m good.  I’ve had some movers in here earlier. Okay, cool.  Uhm.. I’m like right next door.  Just let me know if you ever need any help.  I’ve been living here for a few years, so I <inaudible 00:37:45>. Great.  Thanks, that’d be great. Okay.  Uhm.. maybe I’ll come by like in a few to drop off some welcoming gifts.  That’s all. Aw, that’s so nice of you.wer: Uh, yeah.  So uhm.. how do you find living here? Okay. Are there any questions you have about the area or the location? Yeah, I do actually.  Uhm.. so because I’m so new to the area, can you tell me about the neighborhood? Uhm.. the neighborhood?  There’s not that many _______ 00:38:36.  I think most people just generally don’t stay out late at night and not many people here hold parties, so you’ll be fine if you’re uh.. generally like a quiet person. Cool.  Yeah, I am, so that is nice. Hm.  Do you plan on having any pets or anything?  Because I know this place isn’t that uhm.. welcoming to pets. Uh.. no.  But I do have a brother who has a dog, so they might visit every now and then. I don’t think that m-- that should be fine, as long as it’s not your pet that lives in the building. Okay.  That’s good to know. Mm.  If there’s anything else you need, uhm.. then just let me know.  I’ll get going now.  Bye. Oh, wait.  Sorry, really quick.  Uhm.. so I hafta go to work in the morning but I don’t really have transportation.  Where’s a bus downtown? Mm-hm.  Well, to get to the bus stop, uhm.. there’s an app you can download that shows you all of the route schedules and the locations to get to the bus.", Mm-hm.
" Yes.  Did you just move here? Hi.  Yes, I did. Uh.. do you need any help?  I could call some of my friends or I could help you right now if you’re, like...? Aw, thanks.  That’s really nice of you uhm.. but I think I’m good.  I’ve had some movers in here earlier. Okay, cool.  Uhm.. I’m like right next door.  Just let me know if you ever need any help.  I’ve been living here for a few years, so I <inaudible 00:37:45>. Great.  Thanks, that’d be great. Okay.  Uhm.. maybe I’ll come by like in a few to drop off some welcoming gifts.  That’s all. Aw, that’s so nice of you.wer: Uh, yeah.  So uhm.. how do you find living here? Okay. Are there any questions you have about the area or the location? Yeah, I do actually.  Uhm.. so because I’m so new to the area, can you tell me about the neighborhood? Uhm.. the neighborhood?  There’s not that many _______ 00:38:36.  I think most people just generally don’t stay out late at night and not many people here hold parties, so you’ll be fine if you’re uh.. generally like a quiet person. Cool.  Yeah, I am, so that is nice. Hm.  Do you plan on having any pets or anything?  Because I know this place isn’t that uhm.. welcoming to pets. Uh.. no.  But I do have a brother who has a dog, so they might visit every now and then. I don’t think that m-- that should be fine, as long as it’s not your pet that lives in the building. Okay.  That’s good to know. Mm.  If there’s anything else you need, uhm.. then just let me know.  I’ll get going now.  Bye. Oh, wait.  Sorry, really quick.  Uhm.. so I hafta go to work in the morning but I don’t really have transportation.  Where’s a bus downtown? Mm-hm.  Well, to get to the bus stop, uhm.. there’s an app you can download that shows you all of the route schedules and the locations to get to the bus. Mm-hm. So the closest one to here is down the street to your left, and it runs every 15 minutes.  So uhm.. if you’re trying to head downtown, I’d go to that bus stop."," Okay.  That’s good to know.  All right.  Well, uh.. it was a pleasure talking to you.  Thank you so much for taking the time and answering my questions."
" Yes.  Did you just move here? Hi.  Yes, I did. Uh.. do you need any help?  I could call some of my friends or I could help you right now if you’re, like...? Aw, thanks.  That’s really nice of you uhm.. but I think I’m good.  I’ve had some movers in here earlier. Okay, cool.  Uhm.. I’m like right next door.  Just let me know if you ever need any help.  I’ve been living here for a few years, so I <inaudible 00:37:45>. Great.  Thanks, that’d be great. Okay.  Uhm.. maybe I’ll come by like in a few to drop off some welcoming gifts.  That’s all. Aw, that’s so nice of you.wer: Uh, yeah.  So uhm.. how do you find living here? Okay. Are there any questions you have about the area or the location? Yeah, I do actually.  Uhm.. so because I’m so new to the area, can you tell me about the neighborhood? Uhm.. the neighborhood?  There’s not that many _______ 00:38:36.  I think most people just generally don’t stay out late at night and not many people here hold parties, so you’ll be fine if you’re uh.. generally like a quiet person. Cool.  Yeah, I am, so that is nice. Hm.  Do you plan on having any pets or anything?  Because I know this place isn’t that uhm.. welcoming to pets. Uh.. no.  But I do have a brother who has a dog, so they might visit every now and then. I don’t think that m-- that should be fine, as long as it’s not your pet that lives in the building. Okay.  That’s good to know. Mm.  If there’s anything else you need, uhm.. then just let me know.  I’ll get going now.  Bye. Oh, wait.  Sorry, really quick.  Uhm.. so I hafta go to work in the morning but I don’t really have transportation.  Where’s a bus downtown? Mm-hm.  Well, to get to the bus stop, uhm.. there’s an app you can download that shows you all of the route schedules and the locations to get to the bus. Mm-hm. So the closest one to here is down the street to your left, and it runs every 15 minutes.  So uhm.. if you’re trying to head downtown, I’d go to that bus stop. Okay.  That’s good to know.  All right.  Well, uh.. it was a pleasure talking to you.  Thank you so much for taking the time and answering my questions.wer: Thanks.  I do too. <laughs> All right.  I’ll see ya around.", All right.  Bye.
"wer: Hi, nice to meet you, Patient.  I'm Interviewer.", Great.
"wer: Hi, nice to meet you, Patient.  I'm Interviewer. Great.wer: Oh really?", <laughs> I moved here for a job.
"wer: Hi, nice to meet you, Patient.  I'm Interviewer. Great.wer: Oh really? <laughs> I moved here for a job.wer: Oh uh.. sorry, before you go, uhm.. I am new to the area.  Can you tell me about the neighborhood?", <laughs>
"wer: Hi, nice to meet you, Patient.  I'm Interviewer. Great.wer: Oh really? <laughs> I moved here for a job.wer: Oh uh.. sorry, before you go, uhm.. I am new to the area.  Can you tell me about the neighborhood? <laughs> Uh.. yeah, sure, so uh.. <laughs> the neighborhood, don't- don't go out past like 10 o'clock.  There are some- there are some drivers there that uh.. <laughs> they're really loud and they speed by so like if you're not careful, you know, because, you know, there's- there's hardly any street lights up here.  There's like one so if you need to go, just make sure you wear something bright so they can see you.  Uhm.. overall, I haven't had any issues.  I mean, no- no car thefts, no-- nothing like that.  You should be pretty safe here."," Okay, that's great to know."
"wer: Hi, nice to meet you, Patient.  I'm Interviewer. Great.wer: Oh really? <laughs> I moved here for a job.wer: Oh uh.. sorry, before you go, uhm.. I am new to the area.  Can you tell me about the neighborhood? <laughs> Uh.. yeah, sure, so uh.. <laughs> the neighborhood, don't- don't go out past like 10 o'clock.  There are some- there are some drivers there that uh.. <laughs> they're really loud and they speed by so like if you're not careful, you know, because, you know, there's- there's hardly any street lights up here.  There's like one so if you need to go, just make sure you wear something bright so they can see you.  Uhm.. overall, I haven't had any issues.  I mean, no- no car thefts, no-- nothing like that.  You should be pretty safe here. Okay, that's great to know. Yeah.  Yep, anything else I can help you with?  Any other questions?"," Uhm.. yeah, what's the landlord like?"
"wer: Hi, nice to meet you, Patient.  I'm Interviewer. Great.wer: Oh really? <laughs> I moved here for a job.wer: Oh uh.. sorry, before you go, uhm.. I am new to the area.  Can you tell me about the neighborhood? <laughs> Uh.. yeah, sure, so uh.. <laughs> the neighborhood, don't- don't go out past like 10 o'clock.  There are some- there are some drivers there that uh.. <laughs> they're really loud and they speed by so like if you're not careful, you know, because, you know, there's- there's hardly any street lights up here.  There's like one so if you need to go, just make sure you wear something bright so they can see you.  Uhm.. overall, I haven't had any issues.  I mean, no- no car thefts, no-- nothing like that.  You should be pretty safe here. Okay, that's great to know. Yeah.  Yep, anything else I can help you with?  Any other questions? Uhm.. yeah, what's the landlord like? Uh.. I- <laughs> I personally don't like him but, you know, they're just doing their job.  They're okay.", Okay.
"wer: Hi, nice to meet you, Patient.  I'm Interviewer. Great.wer: Oh really? <laughs> I moved here for a job.wer: Oh uh.. sorry, before you go, uhm.. I am new to the area.  Can you tell me about the neighborhood? <laughs> Uh.. yeah, sure, so uh.. <laughs> the neighborhood, don't- don't go out past like 10 o'clock.  There are some- there are some drivers there that uh.. <laughs> they're really loud and they speed by so like if you're not careful, you know, because, you know, there's- there's hardly any street lights up here.  There's like one so if you need to go, just make sure you wear something bright so they can see you.  Uhm.. overall, I haven't had any issues.  I mean, no- no car thefts, no-- nothing like that.  You should be pretty safe here. Okay, that's great to know. Yeah.  Yep, anything else I can help you with?  Any other questions? Uhm.. yeah, what's the landlord like? Uh.. I- <laughs> I personally don't like him but, you know, they're just doing their job.  They're okay. Okay.wer: Uhm.. that's good to know.  Thanks for telling me that."," So, uhm.. are the residents in the building friendly?"
"wer: Hi, nice to meet you, Patient.  I'm Interviewer. Great.wer: Oh really? <laughs> I moved here for a job.wer: Oh uh.. sorry, before you go, uhm.. I am new to the area.  Can you tell me about the neighborhood? <laughs> Uh.. yeah, sure, so uh.. <laughs> the neighborhood, don't- don't go out past like 10 o'clock.  There are some- there are some drivers there that uh.. <laughs> they're really loud and they speed by so like if you're not careful, you know, because, you know, there's- there's hardly any street lights up here.  There's like one so if you need to go, just make sure you wear something bright so they can see you.  Uhm.. overall, I haven't had any issues.  I mean, no- no car thefts, no-- nothing like that.  You should be pretty safe here. Okay, that's great to know. Yeah.  Yep, anything else I can help you with?  Any other questions? Uhm.. yeah, what's the landlord like? Uh.. I- <laughs> I personally don't like him but, you know, they're just doing their job.  They're okay. Okay.wer: Uhm.. that's good to know.  Thanks for telling me that. So, uhm.. are the residents in the building friendly? Honestly, I just kind of keep to myself so I'm not the best judge of that. <laughs>", Oh okay.
"wer: Hi, nice to meet you, Patient.  I'm Interviewer. Great.wer: Oh really? <laughs> I moved here for a job.wer: Oh uh.. sorry, before you go, uhm.. I am new to the area.  Can you tell me about the neighborhood? <laughs> Uh.. yeah, sure, so uh.. <laughs> the neighborhood, don't- don't go out past like 10 o'clock.  There are some- there are some drivers there that uh.. <laughs> they're really loud and they speed by so like if you're not careful, you know, because, you know, there's- there's hardly any street lights up here.  There's like one so if you need to go, just make sure you wear something bright so they can see you.  Uhm.. overall, I haven't had any issues.  I mean, no- no car thefts, no-- nothing like that.  You should be pretty safe here. Okay, that's great to know. Yeah.  Yep, anything else I can help you with?  Any other questions? Uhm.. yeah, what's the landlord like? Uh.. I- <laughs> I personally don't like him but, you know, they're just doing their job.  They're okay. Okay.wer: Uhm.. that's good to know.  Thanks for telling me that. So, uhm.. are the residents in the building friendly? Honestly, I just kind of keep to myself so I'm not the best judge of that. <laughs> Oh okay. Yeah, sorry.  I pretty much just go up to my- go up to my room and, yeah, go from my car to the apartment and then back but..."," Okay, well thank you for coming over to meet me.  I'm just going to unpack a little bit but I hope we can chat again soon."
