text,target
" Hey, how's it going?  I'm your next door neighbor. Hey. How's it going?  I'm like-- you know me, I'm the goofy neighbor next door, the shit-com, the sit-com show, but like if it's okay, this is fun, all fun and games, yeah, it's-- I'll get along with you.  I'm a great guy.  Uh.. I've got a nice family.  I have a wife, two kids.  We love company.  You can come over any time you want.  You can borrow something from us, you know, anything, as long as we get it back at a- a right time. Wow that sounds nice. Yeah, it's great.  Uh.. let-- tell me a little bit about yourself.  Uh.. how are you? I'm good. Where'd you come from, uh..? Uh.. Dallas. Oh Dallas, I'm from Austin, yeah.  Oh, Dallas is a great city, though.  I love it.  I mean, me and Debra, you know, we met in Austin but I think Dallas is our true home. Nice! Yeah it's- it's really nice.  It's been great on the kids, just a nice environment.  They have lots of friends here.  I love the people over here, you know?  Austin, they say it's real artsy and everything but some of the people are kind of stuck-up, you know, and we're not all about that, you know?  We're- we're op-, open arms.  We just some down to earth people. Cool. But hey, uhm.. do you like football, you know, like uhm.. the season's starting pretty soon and, you know, and I like to start-- you know, Debra doesn't like it but I get her out of the house sometimes and just let her have some girl time and the guys come over.  You're welcome to join us. <laughs> uhm.. yeah, I like football. Oh, that's great, oh, who- who are you voting for? <laughs> I mean, who are you-- who do you cheer for, who is your team?  Who is your favorite? Uhm.. the Cowboys. Oh yes, of course, oh, that's our favorite, too, uh.. they're just, they're doing so good.  This- this- since, these-- I think they're going to the Super Bowl. I hope so. Yeah.  Well, I'm going to-- I've run out of things to say to you, so I'm just going to walk out <laughs> walk out the door. <laughs> uhm.. so is this building quiet? Oh, just between you and me, there are, there's that noisy group of neighbors.  They're young kids, you know, uh.. we- we don't blame them, like, you know, they're just having fun, but we get some nose, noise complaints and we don't-- we were nice about it.  We don't want them to leave.  They're good people.  It's just some of the kids, they're playing these videogames and they're breaking controllers and yelling and uh.. just between you and me, uh.. we smell the marijuana coming from that house, like... That's not good. It's okay.  We- we were young once, too, you know?  We know what it's like so we don't- we don't- they're- they're no biggie.  We like 'em.  So yeah, uh.. I'm just going to tell you, we uh.. we grow marijuana.  <laughs>  This-- I could tell you, I could trust anybody, you know, no one's going to tell. Wow that sounds really interesting.  I appreciate you coming to talk to me and I'll talk to you later. Okay, okay, you can tell us anything.  Uh.. we're- we're always here."," Great, thanks, bye."
 Hi there. How are you doing today? I noticed you just moved in. Welcome to the neighborhood., 
" Hi there. How are you doing today? I noticed you just moved in. Welcome to the neighborhood.  Oh, it’s pretty nice, very quiet. Uh.. there’s no-- there’s not much around it, but it’s a pretty nice neighborhood to live in.", 
" Hi there. How are you doing today? I noticed you just moved in. Welcome to the neighborhood.  Oh, it’s pretty nice, very quiet. Uh.. there’s no-- there’s not much around it, but it’s a pretty nice neighborhood to live in.  Uhm.. <laughter> I don't know what to say. So what made you move here? Where are from-- coming from?", 
" Hi there. How are you doing today? I noticed you just moved in. Welcome to the neighborhood.  Oh, it’s pretty nice, very quiet. Uh.. there’s no-- there’s not much around it, but it’s a pretty nice neighborhood to live in.  Uhm.. <laughter> I don't know what to say. So what made you move here? Where are from-- coming from?  Oh really? What type of work uh.. do you do? If you don't mind me asking.", 
" Hi there. How are you doing today? I noticed you just moved in. Welcome to the neighborhood.  Oh, it’s pretty nice, very quiet. Uh.. there’s no-- there’s not much around it, but it’s a pretty nice neighborhood to live in.  Uhm.. <laughter> I don't know what to say. So what made you move here? Where are from-- coming from?  Oh really? What type of work uh.. do you do? If you don't mind me asking.  Oh, that sounds pretty nice. Okay. Well, if you need anything, I’ll be around. And maybe we can always take a drink or come by and visit.", 
" Hi there. How are you doing today? I noticed you just moved in. Welcome to the neighborhood.  Oh, it’s pretty nice, very quiet. Uh.. there’s no-- there’s not much around it, but it’s a pretty nice neighborhood to live in.  Uhm.. <laughter> I don't know what to say. So what made you move here? Where are from-- coming from?  Oh really? What type of work uh.. do you do? If you don't mind me asking.  Oh, that sounds pretty nice. Okay. Well, if you need anything, I’ll be around. And maybe we can always take a drink or come by and visit.  Uhm.. pretty nice guy. He’s- he’s a little bit strict, but uhm.. in terms of policies. But I think that’s just to keep every- everyone safe, everyone happy. So-- but other than that, he’s pretty good and everything, I guess. I don't know what to say.", 
" Hi there. How are you doing today? I noticed you just moved in. Welcome to the neighborhood.  Oh, it’s pretty nice, very quiet. Uh.. there’s no-- there’s not much around it, but it’s a pretty nice neighborhood to live in.  Uhm.. <laughter> I don't know what to say. So what made you move here? Where are from-- coming from?  Oh really? What type of work uh.. do you do? If you don't mind me asking.  Oh, that sounds pretty nice. Okay. Well, if you need anything, I’ll be around. And maybe we can always take a drink or come by and visit.  Uhm.. pretty nice guy. He’s- he’s a little bit strict, but uhm.. in terms of policies. But I think that’s just to keep every- everyone safe, everyone happy. So-- but other than that, he’s pretty good and everything, I guess. I don't know what to say.  Oh yes. Like I said, this neighborhood is pretty calm. There’s really not much happening. And then we have the police patrol at night that goes around, so that’s pretty good. I need anything, they-- they’re pretty-- they always are there. And the office is-- has a 24/7 line if anything-- you need anything. But yeah, everything else is pretty quiet, pretty calm, pretty safe. There’s a park, if you cross the street. So", 
" Hi there. How are you doing today? I noticed you just moved in. Welcome to the neighborhood.  Oh, it’s pretty nice, very quiet. Uh.. there’s no-- there’s not much around it, but it’s a pretty nice neighborhood to live in.  Uhm.. <laughter> I don't know what to say. So what made you move here? Where are from-- coming from?  Oh really? What type of work uh.. do you do? If you don't mind me asking.  Oh, that sounds pretty nice. Okay. Well, if you need anything, I’ll be around. And maybe we can always take a drink or come by and visit.  Uhm.. pretty nice guy. He’s- he’s a little bit strict, but uhm.. in terms of policies. But I think that’s just to keep every- everyone safe, everyone happy. So-- but other than that, he’s pretty good and everything, I guess. I don't know what to say.  Oh yes. Like I said, this neighborhood is pretty calm. There’s really not much happening. And then we have the police patrol at night that goes around, so that’s pretty good. I need anything, they-- they’re pretty-- they always are there. And the office is-- has a 24/7 line if anything-- you need anything. But yeah, everything else is pretty quiet, pretty calm, pretty safe. There’s a park, if you cross the street. So  So it’s just moving here? With-- any other family members with you?", 
" Hi there. How are you doing today? I noticed you just moved in. Welcome to the neighborhood.  Oh, it’s pretty nice, very quiet. Uh.. there’s no-- there’s not much around it, but it’s a pretty nice neighborhood to live in.  Uhm.. <laughter> I don't know what to say. So what made you move here? Where are from-- coming from?  Oh really? What type of work uh.. do you do? If you don't mind me asking.  Oh, that sounds pretty nice. Okay. Well, if you need anything, I’ll be around. And maybe we can always take a drink or come by and visit.  Uhm.. pretty nice guy. He’s- he’s a little bit strict, but uhm.. in terms of policies. But I think that’s just to keep every- everyone safe, everyone happy. So-- but other than that, he’s pretty good and everything, I guess. I don't know what to say.  Oh yes. Like I said, this neighborhood is pretty calm. There’s really not much happening. And then we have the police patrol at night that goes around, so that’s pretty good. I need anything, they-- they’re pretty-- they always are there. And the office is-- has a 24/7 line if anything-- you need anything. But yeah, everything else is pretty quiet, pretty calm, pretty safe. There’s a park, if you cross the street. So  So it’s just moving here? With-- any other family members with you?  Yeah? Okay. That’s good. Well <laughter> <inaudible 00:02:58>.", 
" Hi there. How are you doing today? I noticed you just moved in. Welcome to the neighborhood.  Oh, it’s pretty nice, very quiet. Uh.. there’s no-- there’s not much around it, but it’s a pretty nice neighborhood to live in.  Uhm.. <laughter> I don't know what to say. So what made you move here? Where are from-- coming from?  Oh really? What type of work uh.. do you do? If you don't mind me asking.  Oh, that sounds pretty nice. Okay. Well, if you need anything, I’ll be around. And maybe we can always take a drink or come by and visit.  Uhm.. pretty nice guy. He’s- he’s a little bit strict, but uhm.. in terms of policies. But I think that’s just to keep every- everyone safe, everyone happy. So-- but other than that, he’s pretty good and everything, I guess. I don't know what to say.  Oh yes. Like I said, this neighborhood is pretty calm. There’s really not much happening. And then we have the police patrol at night that goes around, so that’s pretty good. I need anything, they-- they’re pretty-- they always are there. And the office is-- has a 24/7 line if anything-- you need anything. But yeah, everything else is pretty quiet, pretty calm, pretty safe. There’s a park, if you cross the street. So  So it’s just moving here? With-- any other family members with you?  Yeah? Okay. That’s good. Well <laughter> <inaudible 00:02:58>.  You’re welcome. I’ll see you <overlapping conversation>.", 
" Hey, neighbor.", Hey.
" Hey, neighbor. Hey. How’s everything going? Are you getting everything in?"," Yeah. So far, I’ve been uh.. having a pretty easy go at it."
" Hey, neighbor. Hey. How’s everything going? Are you getting everything in? Yeah. So far, I’ve been uh.. having a pretty easy go at it. Okay. Did they have your apartment uh.. prepared for you once you had arrived?"," Uhm.. it was mostly ready, yeah."
" Hey, neighbor. Hey. How’s everything going? Are you getting everything in? Yeah. So far, I’ve been uh.. having a pretty easy go at it. Okay. Did they have your apartment uh.. prepared for you once you had arrived? Uhm.. it was mostly ready, yeah. Okay. Well, welcome to the neighborhood. If you need anything, feel free to knock on my door.", Thank you. Uh.. what’s your name?
" Hey, neighbor. Hey. How’s everything going? Are you getting everything in? Yeah. So far, I’ve been uh.. having a pretty easy go at it. Okay. Did they have your apartment uh.. prepared for you once you had arrived? Uhm.. it was mostly ready, yeah. Okay. Well, welcome to the neighborhood. If you need anything, feel free to knock on my door. Thank you. Uh.. what’s your name? Patient, and yours?", I’m Interviewer. It’s nice to meet you.
" Hey, neighbor. Hey. How’s everything going? Are you getting everything in? Yeah. So far, I’ve been uh.. having a pretty easy go at it. Okay. Did they have your apartment uh.. prepared for you once you had arrived? Uhm.. it was mostly ready, yeah. Okay. Well, welcome to the neighborhood. If you need anything, feel free to knock on my door. Thank you. Uh.. what’s your name? Patient, and yours? I’m Interviewer. It’s nice to meet you. Oh, okay. It’s very quiet around here. So, you’ll adjust very quickly.", Okay. Uh.. that sounds good to me.
" Hey, neighbor. Hey. How’s everything going? Are you getting everything in? Yeah. So far, I’ve been uh.. having a pretty easy go at it. Okay. Did they have your apartment uh.. prepared for you once you had arrived? Uhm.. it was mostly ready, yeah. Okay. Well, welcome to the neighborhood. If you need anything, feel free to knock on my door. Thank you. Uh.. what’s your name? Patient, and yours? I’m Interviewer. It’s nice to meet you. Oh, okay. It’s very quiet around here. So, you’ll adjust very quickly. Okay. Uh.. that sounds good to me. All right. Well, Interviewer, I’m Patient and you have a great day. See you around."," Mm-hmm, thank you. Uhm.. before you go, uh.. could you tell me a little bit about the neighborhood? I’m pretty new here."
" Hey, neighbor. Hey. How’s everything going? Are you getting everything in? Yeah. So far, I’ve been uh.. having a pretty easy go at it. Okay. Did they have your apartment uh.. prepared for you once you had arrived? Uhm.. it was mostly ready, yeah. Okay. Well, welcome to the neighborhood. If you need anything, feel free to knock on my door. Thank you. Uh.. what’s your name? Patient, and yours? I’m Interviewer. It’s nice to meet you. Oh, okay. It’s very quiet around here. So, you’ll adjust very quickly. Okay. Uh.. that sounds good to me. All right. Well, Interviewer, I’m Patient and you have a great day. See you around. Mm-hmm, thank you. Uhm.. before you go, uh.. could you tell me a little bit about the neighborhood? I’m pretty new here. Well, it’s very quiet. Uhm.. you see a lot of bikers and runners around often. Uhm.. it’s more of a family neighborhood. Uhm.. it’s uhm.. if you take public transportation, it’s not really uhm.. the best idea. Uhm.. you have a train station nearby. You have a couple uhm.. food markets by, uhm.. Starbucks and a couple of other things. Uhm..", 
" Hey, neighbor. Hey. How’s everything going? Are you getting everything in? Yeah. So far, I’ve been uh.. having a pretty easy go at it. Okay. Did they have your apartment uh.. prepared for you once you had arrived? Uhm.. it was mostly ready, yeah. Okay. Well, welcome to the neighborhood. If you need anything, feel free to knock on my door. Thank you. Uh.. what’s your name? Patient, and yours? I’m Interviewer. It’s nice to meet you. Oh, okay. It’s very quiet around here. So, you’ll adjust very quickly. Okay. Uh.. that sounds good to me. All right. Well, Interviewer, I’m Patient and you have a great day. See you around. Mm-hmm, thank you. Uhm.. before you go, uh.. could you tell me a little bit about the neighborhood? I’m pretty new here. Well, it’s very quiet. Uhm.. you see a lot of bikers and runners around often. Uhm.. it’s more of a family neighborhood. Uhm.. it’s uhm.. if you take public transportation, it’s not really uhm.. the best idea. Uhm.. you have a train station nearby. You have a couple uhm.. food markets by, uhm.. Starbucks and a couple of other things. Uhm..  "," Uhm.. yeah, I was wondering uhm.. are the residents here pretty friendly?"
" Hey, neighbor. Hey. How’s everything going? Are you getting everything in? Yeah. So far, I’ve been uh.. having a pretty easy go at it. Okay. Did they have your apartment uh.. prepared for you once you had arrived? Uhm.. it was mostly ready, yeah. Okay. Well, welcome to the neighborhood. If you need anything, feel free to knock on my door. Thank you. Uh.. what’s your name? Patient, and yours? I’m Interviewer. It’s nice to meet you. Oh, okay. It’s very quiet around here. So, you’ll adjust very quickly. Okay. Uh.. that sounds good to me. All right. Well, Interviewer, I’m Patient and you have a great day. See you around. Mm-hmm, thank you. Uhm.. before you go, uh.. could you tell me a little bit about the neighborhood? I’m pretty new here. Well, it’s very quiet. Uhm.. you see a lot of bikers and runners around often. Uhm.. it’s more of a family neighborhood. Uhm.. it’s uhm.. if you take public transportation, it’s not really uhm.. the best idea. Uhm.. you have a train station nearby. You have a couple uhm.. food markets by, uhm.. Starbucks and a couple of other things. Uhm..   Uhm.. yeah, I was wondering uhm.. are the residents here pretty friendly? Everyone here is pretty quiet and to themselves. I can’t say that you won’t get your package tooken uhm.. if it was left out on the uhm.. left out at your door to your arrival home. Uhm.. I haven’t had any issues with anyone, but for the most part, everyone has been approachable.", That all sounds really good.
" Hey, neighbor. Hey. How’s everything going? Are you getting everything in? Yeah. So far, I’ve been uh.. having a pretty easy go at it. Okay. Did they have your apartment uh.. prepared for you once you had arrived? Uhm.. it was mostly ready, yeah. Okay. Well, welcome to the neighborhood. If you need anything, feel free to knock on my door. Thank you. Uh.. what’s your name? Patient, and yours? I’m Interviewer. It’s nice to meet you. Oh, okay. It’s very quiet around here. So, you’ll adjust very quickly. Okay. Uh.. that sounds good to me. All right. Well, Interviewer, I’m Patient and you have a great day. See you around. Mm-hmm, thank you. Uhm.. before you go, uh.. could you tell me a little bit about the neighborhood? I’m pretty new here. Well, it’s very quiet. Uhm.. you see a lot of bikers and runners around often. Uhm.. it’s more of a family neighborhood. Uhm.. it’s uhm.. if you take public transportation, it’s not really uhm.. the best idea. Uhm.. you have a train station nearby. You have a couple uhm.. food markets by, uhm.. Starbucks and a couple of other things. Uhm..   Uhm.. yeah, I was wondering uhm.. are the residents here pretty friendly? Everyone here is pretty quiet and to themselves. I can’t say that you won’t get your package tooken uhm.. if it was left out on the uhm.. left out at your door to your arrival home. Uhm.. I haven’t had any issues with anyone, but for the most part, everyone has been approachable. That all sounds really good. Well, see you around."," Uh.. actually, I got another question. Uhm.. I have to go to work in the morning. Uhm.. so, how would I get to the uhm.. bus stop or the train stop?"
" Hey, neighbor. Hey. How’s everything going? Are you getting everything in? Yeah. So far, I’ve been uh.. having a pretty easy go at it. Okay. Did they have your apartment uh.. prepared for you once you had arrived? Uhm.. it was mostly ready, yeah. Okay. Well, welcome to the neighborhood. If you need anything, feel free to knock on my door. Thank you. Uh.. what’s your name? Patient, and yours? I’m Interviewer. It’s nice to meet you. Oh, okay. It’s very quiet around here. So, you’ll adjust very quickly. Okay. Uh.. that sounds good to me. All right. Well, Interviewer, I’m Patient and you have a great day. See you around. Mm-hmm, thank you. Uhm.. before you go, uh.. could you tell me a little bit about the neighborhood? I’m pretty new here. Well, it’s very quiet. Uhm.. you see a lot of bikers and runners around often. Uhm.. it’s more of a family neighborhood. Uhm.. it’s uhm.. if you take public transportation, it’s not really uhm.. the best idea. Uhm.. you have a train station nearby. You have a couple uhm.. food markets by, uhm.. Starbucks and a couple of other things. Uhm..   Uhm.. yeah, I was wondering uhm.. are the residents here pretty friendly? Everyone here is pretty quiet and to themselves. I can’t say that you won’t get your package tooken uhm.. if it was left out on the uhm.. left out at your door to your arrival home. Uhm.. I haven’t had any issues with anyone, but for the most part, everyone has been approachable. That all sounds really good. Well, see you around. Uh.. actually, I got another question. Uhm.. I have to go to work in the morning. Uhm.. so, how would I get to the uhm.. bus stop or the train stop? Oh, okay. Well, that will be easy. Uhm.. first off, you could download the Go app. That is the easiest and quickest way to find any route nearest you. But uhm.. it depends on which way you’re going. You could either take the bus uhm.. going towards UTD or going towards City Line bus station."," Okay. Uh.. thank you. That’s really helpful. Uhm.. so, I’m gonna get going because I have a lot to unpack, but uhm.. it was really nice meeting you."
" Hey, neighbor. Hey. How’s everything going? Are you getting everything in? Yeah. So far, I’ve been uh.. having a pretty easy go at it. Okay. Did they have your apartment uh.. prepared for you once you had arrived? Uhm.. it was mostly ready, yeah. Okay. Well, welcome to the neighborhood. If you need anything, feel free to knock on my door. Thank you. Uh.. what’s your name? Patient, and yours? I’m Interviewer. It’s nice to meet you. Oh, okay. It’s very quiet around here. So, you’ll adjust very quickly. Okay. Uh.. that sounds good to me. All right. Well, Interviewer, I’m Patient and you have a great day. See you around. Mm-hmm, thank you. Uhm.. before you go, uh.. could you tell me a little bit about the neighborhood? I’m pretty new here. Well, it’s very quiet. Uhm.. you see a lot of bikers and runners around often. Uhm.. it’s more of a family neighborhood. Uhm.. it’s uhm.. if you take public transportation, it’s not really uhm.. the best idea. Uhm.. you have a train station nearby. You have a couple uhm.. food markets by, uhm.. Starbucks and a couple of other things. Uhm..   Uhm.. yeah, I was wondering uhm.. are the residents here pretty friendly? Everyone here is pretty quiet and to themselves. I can’t say that you won’t get your package tooken uhm.. if it was left out on the uhm.. left out at your door to your arrival home. Uhm.. I haven’t had any issues with anyone, but for the most part, everyone has been approachable. That all sounds really good. Well, see you around. Uh.. actually, I got another question. Uhm.. I have to go to work in the morning. Uhm.. so, how would I get to the uhm.. bus stop or the train stop? Oh, okay. Well, that will be easy. Uhm.. first off, you could download the Go app. That is the easiest and quickest way to find any route nearest you. But uhm.. it depends on which way you’re going. You could either take the bus uhm.. going towards UTD or going towards City Line bus station. Okay. Uh.. thank you. That’s really helpful. Uhm.. so, I’m gonna get going because I have a lot to unpack, but uhm.. it was really nice meeting you. Nice meeting you too. Have a good night.", You too.
" Oh, me? Okay. Uhm.. oh my god. This is so horrible because I don't want to meet my neighbors. Uhm..", Hmm. So hi.
" Oh, me? Okay. Uhm.. oh my god. This is so horrible because I don't want to meet my neighbors. Uhm.. Hmm. So hi. Hi. <laughter> Uhm.. I saw that moving van earlier and then I see that your door is open and uhm.. we haven't really had many new people move in or very many people move out recently. Do you know the owner?", I don't.
" Oh, me? Okay. Uhm.. oh my god. This is so horrible because I don't want to meet my neighbors. Uhm.. Hmm. So hi. Hi. <laughter> Uhm.. I saw that moving van earlier and then I see that your door is open and uhm.. we haven't really had many new people move in or very many people move out recently. Do you know the owner? I don't. You don't? <laughs> Okay. Well, uhm.. welcome to the apartment complex.", Thank you.
" Oh, me? Okay. Uhm.. oh my god. This is so horrible because I don't want to meet my neighbors. Uhm.. Hmm. So hi. Hi. <laughter> Uhm.. I saw that moving van earlier and then I see that your door is open and uhm.. we haven't really had many new people move in or very many people move out recently. Do you know the owner? I don't. You don't? <laughs> Okay. Well, uhm.. welcome to the apartment complex. Thank you. Stay over there. We're kind of off in the _______ 00:01:10. We kind of like to maintain to our own-- like stay out of everybody's business but just wanted to introduce myself. Uh.. my name is Patient. Uhm.. yeah. Uhm.. I guess uh.. if you ever need anything, anything, but if you need help, like questions or whatever, there's the laundry room,", 
" Oh, me? Okay. Uhm.. oh my god. This is so horrible because I don't want to meet my neighbors. Uhm.. Hmm. So hi. Hi. <laughter> Uhm.. I saw that moving van earlier and then I see that your door is open and uhm.. we haven't really had many new people move in or very many people move out recently. Do you know the owner? I don't. You don't? <laughs> Okay. Well, uhm.. welcome to the apartment complex. Thank you. Stay over there. We're kind of off in the _______ 00:01:10. We kind of like to maintain to our own-- like stay out of everybody's business but just wanted to introduce myself. Uh.. my name is Patient. Uhm.. yeah. Uhm.. I guess uh.. if you ever need anything, anything, but if you need help, like questions or whatever, there's the laundry room,  ", Thank you.
" Oh, me? Okay. Uhm.. oh my god. This is so horrible because I don't want to meet my neighbors. Uhm.. Hmm. So hi. Hi. <laughter> Uhm.. I saw that moving van earlier and then I see that your door is open and uhm.. we haven't really had many new people move in or very many people move out recently. Do you know the owner? I don't. You don't? <laughs> Okay. Well, uhm.. welcome to the apartment complex. Thank you. Stay over there. We're kind of off in the _______ 00:01:10. We kind of like to maintain to our own-- like stay out of everybody's business but just wanted to introduce myself. Uh.. my name is Patient. Uhm.. yeah. Uhm.. I guess uh.. if you ever need anything, anything, but if you need help, like questions or whatever, there's the laundry room,   Thank you. <laughs> Uhm.. yeah. I will see you around. What was your name again? Oh my God. How rude of me.", <laughs> My name is Interviewer.
" Oh, me? Okay. Uhm.. oh my god. This is so horrible because I don't want to meet my neighbors. Uhm.. Hmm. So hi. Hi. <laughter> Uhm.. I saw that moving van earlier and then I see that your door is open and uhm.. we haven't really had many new people move in or very many people move out recently. Do you know the owner? I don't. You don't? <laughs> Okay. Well, uhm.. welcome to the apartment complex. Thank you. Stay over there. We're kind of off in the _______ 00:01:10. We kind of like to maintain to our own-- like stay out of everybody's business but just wanted to introduce myself. Uh.. my name is Patient. Uhm.. yeah. Uhm.. I guess uh.. if you ever need anything, anything, but if you need help, like questions or whatever, there's the laundry room,   Thank you. <laughs> Uhm.. yeah. I will see you around. What was your name again? Oh my God. How rude of me. <laughs> My name is Interviewer. Interviewer, okay.", Yeah.
" Oh, me? Okay. Uhm.. oh my god. This is so horrible because I don't want to meet my neighbors. Uhm.. Hmm. So hi. Hi. <laughter> Uhm.. I saw that moving van earlier and then I see that your door is open and uhm.. we haven't really had many new people move in or very many people move out recently. Do you know the owner? I don't. You don't? <laughs> Okay. Well, uhm.. welcome to the apartment complex. Thank you. Stay over there. We're kind of off in the _______ 00:01:10. We kind of like to maintain to our own-- like stay out of everybody's business but just wanted to introduce myself. Uh.. my name is Patient. Uhm.. yeah. Uhm.. I guess uh.. if you ever need anything, anything, but if you need help, like questions or whatever, there's the laundry room,   Thank you. <laughs> Uhm.. yeah. I will see you around. What was your name again? Oh my God. How rude of me. <laughs> My name is Interviewer. Interviewer, okay. Yeah.wer: Uh.. actually, I wanted to know-- so I'm new.", Can you tell me about this neighborhood?
" Oh, me? Okay. Uhm.. oh my god. This is so horrible because I don't want to meet my neighbors. Uhm.. Hmm. So hi. Hi. <laughter> Uhm.. I saw that moving van earlier and then I see that your door is open and uhm.. we haven't really had many new people move in or very many people move out recently. Do you know the owner? I don't. You don't? <laughs> Okay. Well, uhm.. welcome to the apartment complex. Thank you. Stay over there. We're kind of off in the _______ 00:01:10. We kind of like to maintain to our own-- like stay out of everybody's business but just wanted to introduce myself. Uh.. my name is Patient. Uhm.. yeah. Uhm.. I guess uh.. if you ever need anything, anything, but if you need help, like questions or whatever, there's the laundry room,   Thank you. <laughs> Uhm.. yeah. I will see you around. What was your name again? Oh my God. How rude of me. <laughs> My name is Interviewer. Interviewer, okay. Yeah.wer: Uh.. actually, I wanted to know-- so I'm new. Can you tell me about this neighborhood?wer: New to the area.", Mm-hmm.
" Oh, me? Okay. Uhm.. oh my god. This is so horrible because I don't want to meet my neighbors. Uhm.. Hmm. So hi. Hi. <laughter> Uhm.. I saw that moving van earlier and then I see that your door is open and uhm.. we haven't really had many new people move in or very many people move out recently. Do you know the owner? I don't. You don't? <laughs> Okay. Well, uhm.. welcome to the apartment complex. Thank you. Stay over there. We're kind of off in the _______ 00:01:10. We kind of like to maintain to our own-- like stay out of everybody's business but just wanted to introduce myself. Uh.. my name is Patient. Uhm.. yeah. Uhm.. I guess uh.. if you ever need anything, anything, but if you need help, like questions or whatever, there's the laundry room,   Thank you. <laughs> Uhm.. yeah. I will see you around. What was your name again? Oh my God. How rude of me. <laughs> My name is Interviewer. Interviewer, okay. Yeah.wer: Uh.. actually, I wanted to know-- so I'm new. Can you tell me about this neighborhood?wer: New to the area. Mm-hmm. To the area? Okay. Whe- uhm.. where did you move from?", Irvine.
" Oh, me? Okay. Uhm.. oh my god. This is so horrible because I don't want to meet my neighbors. Uhm.. Hmm. So hi. Hi. <laughter> Uhm.. I saw that moving van earlier and then I see that your door is open and uhm.. we haven't really had many new people move in or very many people move out recently. Do you know the owner? I don't. You don't? <laughs> Okay. Well, uhm.. welcome to the apartment complex. Thank you. Stay over there. We're kind of off in the _______ 00:01:10. We kind of like to maintain to our own-- like stay out of everybody's business but just wanted to introduce myself. Uh.. my name is Patient. Uhm.. yeah. Uhm.. I guess uh.. if you ever need anything, anything, but if you need help, like questions or whatever, there's the laundry room,   Thank you. <laughs> Uhm.. yeah. I will see you around. What was your name again? Oh my God. How rude of me. <laughs> My name is Interviewer. Interviewer, okay. Yeah.wer: Uh.. actually, I wanted to know-- so I'm new. Can you tell me about this neighborhood?wer: New to the area. Mm-hmm. To the area? Okay. Whe- uhm.. where did you move from? Irvine. Irvine? I've never been there, so I don't know what to compare it to, but uhm.. this neighborhood, I mean, we are uh.. it looks ghetto and it kind of is but there's never really any issues that you have to worry about your safety and things like this."," All right. Well, thank you. And we're going to stop."
wer: Thank you., Hey.
"wer: Thank you. Hey. Hi, my name is Patient. Uhm..", My name is Interviewer.
"wer: Thank you. Hey. Hi, my name is Patient. Uhm.. My name is Interviewer.wer: No.", N- no.
"wer: Thank you. Hey. Hi, my name is Patient. Uhm.. My name is Interviewer.wer: No. N- no.wer: New York.", For my job.
"wer: Thank you. Hey. Hi, my name is Patient. Uhm.. My name is Interviewer.wer: No. N- no.wer: New York. For my job.wer: The same thing.", I used to work in research.
"wer: Thank you. Hey. Hi, my name is Patient. Uhm.. My name is Interviewer.wer: No. N- no.wer: New York. For my job.wer: The same thing. I used to work in research.wer: Yeah, I do.", Uh.. the University of Miami.
"wer: Thank you. Hey. Hi, my name is Patient. Uhm.. My name is Interviewer.wer: No. N- no.wer: New York. For my job.wer: The same thing. I used to work in research.wer: Yeah, I do. Uh.. the University of Miami.wer: Uh.. my parents.", <laughs> I have dogs.
"wer: Thank you. Hey. Hi, my name is Patient. Uhm.. My name is Interviewer.wer: No. N- no.wer: New York. For my job.wer: The same thing. I used to work in research.wer: Yeah, I do. Uh.. the University of Miami.wer: Uh.. my parents. <laughs> I have dogs. Your parents, okay. Hmm, do you wanna come to my house some time and g- have some dinner?", Uhm.. I can’t today.
"wer: Thank you. Hey. Hi, my name is Patient. Uhm.. My name is Interviewer.wer: No. N- no.wer: New York. For my job.wer: The same thing. I used to work in research.wer: Yeah, I do. Uh.. the University of Miami.wer: Uh.. my parents. <laughs> I have dogs. Your parents, okay. Hmm, do you wanna come to my house some time and g- have some dinner? Uhm.. I can’t today.wer: Yeah, I just moved."," Okay, that sounds cool."
"wer: Thank you. Hey. Hi, my name is Patient. Uhm.. My name is Interviewer.wer: No. N- no.wer: New York. For my job.wer: The same thing. I used to work in research.wer: Yeah, I do. Uh.. the University of Miami.wer: Uh.. my parents. <laughs> I have dogs. Your parents, okay. Hmm, do you wanna come to my house some time and g- have some dinner? Uhm.. I can’t today.wer: Yeah, I just moved. Okay, that sounds cool. Oh. Okay, okay, I see that. Well, uh.. any chance if uhm.. you need a lift or a ride, let me know. Uhm..", I’m new to the area. Uhm.. can you tell me about this neighborhood?
"wer: Thank you. Hey. Hi, my name is Patient. Uhm.. My name is Interviewer.wer: No. N- no.wer: New York. For my job.wer: The same thing. I used to work in research.wer: Yeah, I do. Uh.. the University of Miami.wer: Uh.. my parents. <laughs> I have dogs. Your parents, okay. Hmm, do you wanna come to my house some time and g- have some dinner? Uhm.. I can’t today.wer: Yeah, I just moved. Okay, that sounds cool. Oh. Okay, okay, I see that. Well, uh.. any chance if uhm.. you need a lift or a ride, let me know. Uhm.. I’m new to the area. Uhm.. can you tell me about this neighborhood? Yeah, it’s real, real quiet. I mean, is nice. Uhm.. you know, it’s not too far from your job, I guess, and the I-- uh.. well, the weather here is- is- I think is better than New York. I mean, I like it. You know, it’s not too hot, not too cold, but it’s- it’s nice. Uhm.. whoa.", 
