text,target
"   Hello. This is Interviewer, the landlady.  Hi. I was calling just to let you know that my leak is really getting bigger, and I was wondering if there was any time that you could please come by and repair it.  Hi. Thank you for calling. Uhm.. I'm sorry I haven't had enough time to get over there to fix it. I've been very busy.  I understand, but is there any way possible that you might be able to stop by sometime?  Uh.. well, you know, I have a list, and you're on the list, but there are other problems that are a little bit more serious right now.  Okay. I was wondering if I had somebody to stop by and could be able to repair it and then I would just uhm.. hand you the bill over.  So uhm.. I do all the repairs myself for the entire building.wer:  Yeesh. Uhm...  I do.wer:  So it might take me about a week uhm.. maybe even two weeks before I'll have time to get over there to fix it.  Is it?  Uhm.. is there anything else that I might be able to do in the meantime since you're not able to stop by?  Yeah, good question. So what have you done about the problem so far?  Well, I've been having a pail under it lately, but it just seems to be growing.  Mmm. Anything else?  No. I've tried repairing it myself, but I'm not very good at it.  I see. Okay. Well uhm.. you know, I have a lot of other tenants with problems that are ahead of yours, so...  Yeah, I understand, but I just really want to get this fixed before it gets to be even more of a problem.  Mm-hmm. Do you have any ideas for what you can do?  No. I've tried pretty much everything from-- I had a smaller pail, and now, like I said, it's getting bigger, so I have to put a larger pail...  Mm-hmm.  ...<clears throat> and I don't want it to grow any bigger, and then it's just gonna be more of a dam- more damaged, and I was hoping it would get repaired soon.  I see. Uhm.. can you tell me more about the problem so I can figure out how to fix it?  Yeah, it's a leak that's over uhm.. on the ceiling, and uhm.. it just started small, and it just started increasing- creasing with time, and now it's really big, and <clears throat> it's damaging more of the ceiling, and uhm.. it's starting to fall-- like the water's starting to fall everywhere. I've been trying to maintain it, but it's been really hard.","  Okay. Well, thank you for uhm.. addressing it."
"   Hello. This is Interviewer, the landlady.  Hi. I was calling just to let you know that my leak is really getting bigger, and I was wondering if there was any time that you could please come by and repair it.  Hi. Thank you for calling. Uhm.. I'm sorry I haven't had enough time to get over there to fix it. I've been very busy.  I understand, but is there any way possible that you might be able to stop by sometime?  Uh.. well, you know, I have a list, and you're on the list, but there are other problems that are a little bit more serious right now.  Okay. I was wondering if I had somebody to stop by and could be able to repair it and then I would just uhm.. hand you the bill over.  So uhm.. I do all the repairs myself for the entire building.wer:  Yeesh. Uhm...  I do.wer:  So it might take me about a week uhm.. maybe even two weeks before I'll have time to get over there to fix it.  Is it?  Uhm.. is there anything else that I might be able to do in the meantime since you're not able to stop by?  Yeah, good question. So what have you done about the problem so far?  Well, I've been having a pail under it lately, but it just seems to be growing.  Mmm. Anything else?  No. I've tried repairing it myself, but I'm not very good at it.  I see. Okay. Well uhm.. you know, I have a lot of other tenants with problems that are ahead of yours, so...  Yeah, I understand, but I just really want to get this fixed before it gets to be even more of a problem.  Mm-hmm. Do you have any ideas for what you can do?  No. I've tried pretty much everything from-- I had a smaller pail, and now, like I said, it's getting bigger, so I have to put a larger pail...  Mm-hmm.  ...<clears throat> and I don't want it to grow any bigger, and then it's just gonna be more of a dam- more damaged, and I was hoping it would get repaired soon.  I see. Uhm.. can you tell me more about the problem so I can figure out how to fix it?  Yeah, it's a leak that's over uhm.. on the ceiling, and uhm.. it just started small, and it just started increasing- creasing with time, and now it's really big, and <clears throat> it's damaging more of the ceiling, and uhm.. it's starting to fall-- like the water's starting to fall everywhere. I've been trying to maintain it, but it's been really hard.  Okay. Well, thank you for uhm.. addressing it.  Yes.","  Uhm.. I'm aware of the problem now, so I'll be there as soon as I can to fix it."
"   Hello. This is Interviewer, the landlady.  Hi. I was calling just to let you know that my leak is really getting bigger, and I was wondering if there was any time that you could please come by and repair it.  Hi. Thank you for calling. Uhm.. I'm sorry I haven't had enough time to get over there to fix it. I've been very busy.  I understand, but is there any way possible that you might be able to stop by sometime?  Uh.. well, you know, I have a list, and you're on the list, but there are other problems that are a little bit more serious right now.  Okay. I was wondering if I had somebody to stop by and could be able to repair it and then I would just uhm.. hand you the bill over.  So uhm.. I do all the repairs myself for the entire building.wer:  Yeesh. Uhm...  I do.wer:  So it might take me about a week uhm.. maybe even two weeks before I'll have time to get over there to fix it.  Is it?  Uhm.. is there anything else that I might be able to do in the meantime since you're not able to stop by?  Yeah, good question. So what have you done about the problem so far?  Well, I've been having a pail under it lately, but it just seems to be growing.  Mmm. Anything else?  No. I've tried repairing it myself, but I'm not very good at it.  I see. Okay. Well uhm.. you know, I have a lot of other tenants with problems that are ahead of yours, so...  Yeah, I understand, but I just really want to get this fixed before it gets to be even more of a problem.  Mm-hmm. Do you have any ideas for what you can do?  No. I've tried pretty much everything from-- I had a smaller pail, and now, like I said, it's getting bigger, so I have to put a larger pail...  Mm-hmm.  ...<clears throat> and I don't want it to grow any bigger, and then it's just gonna be more of a dam- more damaged, and I was hoping it would get repaired soon.  I see. Uhm.. can you tell me more about the problem so I can figure out how to fix it?  Yeah, it's a leak that's over uhm.. on the ceiling, and uhm.. it just started small, and it just started increasing- creasing with time, and now it's really big, and <clears throat> it's damaging more of the ceiling, and uhm.. it's starting to fall-- like the water's starting to fall everywhere. I've been trying to maintain it, but it's been really hard.  Okay. Well, thank you for uhm.. addressing it.  Yes.  Uhm.. I'm aware of the problem now, so I'll be there as soon as I can to fix it.  Okay. Thank you. That sounds great.",  Thank you.
 ," Hi.  This is Interviewer, the landlord."
"  Hi.  This is Interviewer, the landlord. Hey, how’s it goin’?", Uh.. it’s goin’ pretty well.  Uhm..--
"  Hi.  This is Interviewer, the landlord. Hey, how’s it goin’? Uh.. it’s goin’ pretty well.  Uhm..-- Yeah.  So I called a few days ago because the leak that we have in the ceilin’, nobody’s been by to fix it."," Oh, yeah, I remember that call.  Uhm.. I’m sorry I haven’t had enough time to get over to fix it.  I’ve just been really busy."
"  Hi.  This is Interviewer, the landlord. Hey, how’s it goin’? Uh.. it’s goin’ pretty well.  Uhm..-- Yeah.  So I called a few days ago because the leak that we have in the ceilin’, nobody’s been by to fix it. Oh, yeah, I remember that call.  Uhm.. I’m sorry I haven’t had enough time to get over to fix it.  I’ve just been really busy. So when do you think you will be able to come and fix it?"," It might take about a week, maybe even two weeks before I’ll have time."
"  Hi.  This is Interviewer, the landlord. Hey, how’s it goin’? Uh.. it’s goin’ pretty well.  Uhm..-- Yeah.  So I called a few days ago because the leak that we have in the ceilin’, nobody’s been by to fix it. Oh, yeah, I remember that call.  Uhm.. I’m sorry I haven’t had enough time to get over to fix it.  I’ve just been really busy. So when do you think you will be able to come and fix it? It might take about a week, maybe even two weeks before I’ll have time. A week or two weeks?  I mean, I really need it fixed today.", It didn’t sound that bad the last time you called.
"  Hi.  This is Interviewer, the landlord. Hey, how’s it goin’? Uh.. it’s goin’ pretty well.  Uhm..-- Yeah.  So I called a few days ago because the leak that we have in the ceilin’, nobody’s been by to fix it. Oh, yeah, I remember that call.  Uhm.. I’m sorry I haven’t had enough time to get over to fix it.  I’ve just been really busy. So when do you think you will be able to come and fix it? It might take about a week, maybe even two weeks before I’ll have time. A week or two weeks?  I mean, I really need it fixed today. It didn’t sound that bad the last time you called.wer: Oh, it-- did it?", Hm.
"  Hi.  This is Interviewer, the landlord. Hey, how’s it goin’? Uh.. it’s goin’ pretty well.  Uhm..-- Yeah.  So I called a few days ago because the leak that we have in the ceilin’, nobody’s been by to fix it. Oh, yeah, I remember that call.  Uhm.. I’m sorry I haven’t had enough time to get over to fix it.  I’ve just been really busy. So when do you think you will be able to come and fix it? It might take about a week, maybe even two weeks before I’ll have time. A week or two weeks?  I mean, I really need it fixed today. It didn’t sound that bad the last time you called.wer: Oh, it-- did it? Hm.wer: Yeah, yeah.  Uhm.. I do all the repairs myself for the whole building."," So I’ve just been pretty swamped, but--"
"  Hi.  This is Interviewer, the landlord. Hey, how’s it goin’? Uh.. it’s goin’ pretty well.  Uhm..-- Yeah.  So I called a few days ago because the leak that we have in the ceilin’, nobody’s been by to fix it. Oh, yeah, I remember that call.  Uhm.. I’m sorry I haven’t had enough time to get over to fix it.  I’ve just been really busy. So when do you think you will be able to come and fix it? It might take about a week, maybe even two weeks before I’ll have time. A week or two weeks?  I mean, I really need it fixed today. It didn’t sound that bad the last time you called.wer: Oh, it-- did it? Hm.wer: Yeah, yeah.  Uhm.. I do all the repairs myself for the whole building. So I’ve just been pretty swamped, but--wer: Yeah."," I think so, yeah.  Uh.. like, I have a list and you’re on the list.  There’s just been other problems that have been more serious that I’ve been tryin’ deal with."
"  Hi.  This is Interviewer, the landlord. Hey, how’s it goin’? Uh.. it’s goin’ pretty well.  Uhm..-- Yeah.  So I called a few days ago because the leak that we have in the ceilin’, nobody’s been by to fix it. Oh, yeah, I remember that call.  Uhm.. I’m sorry I haven’t had enough time to get over to fix it.  I’ve just been really busy. So when do you think you will be able to come and fix it? It might take about a week, maybe even two weeks before I’ll have time. A week or two weeks?  I mean, I really need it fixed today. It didn’t sound that bad the last time you called.wer: Oh, it-- did it? Hm.wer: Yeah, yeah.  Uhm.. I do all the repairs myself for the whole building. So I’ve just been pretty swamped, but--wer: Yeah. I think so, yeah.  Uh.. like, I have a list and you’re on the list.  There’s just been other problems that have been more serious that I’ve been tryin’ deal with.wer: Mm-hm.", I- I do them all myself.  Uhm.. have you done anything about the problem so far?
"  Hi.  This is Interviewer, the landlord. Hey, how’s it goin’? Uh.. it’s goin’ pretty well.  Uhm..-- Yeah.  So I called a few days ago because the leak that we have in the ceilin’, nobody’s been by to fix it. Oh, yeah, I remember that call.  Uhm.. I’m sorry I haven’t had enough time to get over to fix it.  I’ve just been really busy. So when do you think you will be able to come and fix it? It might take about a week, maybe even two weeks before I’ll have time. A week or two weeks?  I mean, I really need it fixed today. It didn’t sound that bad the last time you called.wer: Oh, it-- did it? Hm.wer: Yeah, yeah.  Uhm.. I do all the repairs myself for the whole building. So I’ve just been pretty swamped, but--wer: Yeah. I think so, yeah.  Uh.. like, I have a list and you’re on the list.  There’s just been other problems that have been more serious that I’ve been tryin’ deal with.wer: Mm-hm. I- I do them all myself.  Uhm.. have you done anything about the problem so far? I called you.  I put a bucket down.  I put a bucket down.  I mean, if you want- if you want me to, I can call somebody and get them to come fix it but I’m- I’m afr-- wouldn’t you hafta pay for that?", Uhm..--
"  Hi.  This is Interviewer, the landlord. Hey, how’s it goin’? Uh.. it’s goin’ pretty well.  Uhm..-- Yeah.  So I called a few days ago because the leak that we have in the ceilin’, nobody’s been by to fix it. Oh, yeah, I remember that call.  Uhm.. I’m sorry I haven’t had enough time to get over to fix it.  I’ve just been really busy. So when do you think you will be able to come and fix it? It might take about a week, maybe even two weeks before I’ll have time. A week or two weeks?  I mean, I really need it fixed today. It didn’t sound that bad the last time you called.wer: Oh, it-- did it? Hm.wer: Yeah, yeah.  Uhm.. I do all the repairs myself for the whole building. So I’ve just been pretty swamped, but--wer: Yeah. I think so, yeah.  Uh.. like, I have a list and you’re on the list.  There’s just been other problems that have been more serious that I’ve been tryin’ deal with.wer: Mm-hm. I- I do them all myself.  Uhm.. have you done anything about the problem so far? I called you.  I put a bucket down.  I put a bucket down.  I mean, if you want- if you want me to, I can call somebody and get them to come fix it but I’m- I’m afr-- wouldn’t you hafta pay for that? Uhm..--wer: Yeah.  I mean, uhm.. I would prefer to do it myself."," Uhm.. so, like, uh.. you know, I’d appreciate it if uhm.. you could be patient, uhm.. so..."
"  Hi.  This is Interviewer, the landlord. Hey, how’s it goin’? Uh.. it’s goin’ pretty well.  Uhm..-- Yeah.  So I called a few days ago because the leak that we have in the ceilin’, nobody’s been by to fix it. Oh, yeah, I remember that call.  Uhm.. I’m sorry I haven’t had enough time to get over to fix it.  I’ve just been really busy. So when do you think you will be able to come and fix it? It might take about a week, maybe even two weeks before I’ll have time. A week or two weeks?  I mean, I really need it fixed today. It didn’t sound that bad the last time you called.wer: Oh, it-- did it? Hm.wer: Yeah, yeah.  Uhm.. I do all the repairs myself for the whole building. So I’ve just been pretty swamped, but--wer: Yeah. I think so, yeah.  Uh.. like, I have a list and you’re on the list.  There’s just been other problems that have been more serious that I’ve been tryin’ deal with.wer: Mm-hm. I- I do them all myself.  Uhm.. have you done anything about the problem so far? I called you.  I put a bucket down.  I put a bucket down.  I mean, if you want- if you want me to, I can call somebody and get them to come fix it but I’m- I’m afr-- wouldn’t you hafta pay for that? Uhm..--wer: Yeah.  I mean, uhm.. I would prefer to do it myself. Uhm.. so, like, uh.. you know, I’d appreciate it if uhm.. you could be patient, uhm.. so... How many people are ahead of us?"," Uhm.. I don’t have the list on me right now, but uhm.. you know, I think the week or two-week estimate is probably pretty accurate at this point."
"  Hi.  This is Interviewer, the landlord. Hey, how’s it goin’? Uh.. it’s goin’ pretty well.  Uhm..-- Yeah.  So I called a few days ago because the leak that we have in the ceilin’, nobody’s been by to fix it. Oh, yeah, I remember that call.  Uhm.. I’m sorry I haven’t had enough time to get over to fix it.  I’ve just been really busy. So when do you think you will be able to come and fix it? It might take about a week, maybe even two weeks before I’ll have time. A week or two weeks?  I mean, I really need it fixed today. It didn’t sound that bad the last time you called.wer: Oh, it-- did it? Hm.wer: Yeah, yeah.  Uhm.. I do all the repairs myself for the whole building. So I’ve just been pretty swamped, but--wer: Yeah. I think so, yeah.  Uh.. like, I have a list and you’re on the list.  There’s just been other problems that have been more serious that I’ve been tryin’ deal with.wer: Mm-hm. I- I do them all myself.  Uhm.. have you done anything about the problem so far? I called you.  I put a bucket down.  I put a bucket down.  I mean, if you want- if you want me to, I can call somebody and get them to come fix it but I’m- I’m afr-- wouldn’t you hafta pay for that? Uhm..--wer: Yeah.  I mean, uhm.. I would prefer to do it myself. Uhm.. so, like, uh.. you know, I’d appreciate it if uhm.. you could be patient, uhm.. so... How many people are ahead of us? Uhm.. I don’t have the list on me right now, but uhm.. you know, I think the week or two-week estimate is probably pretty accurate at this point. Week or two weeks.  Huh.  I don’t know what to say.  I guess uh.. guess I just hafta wait but uh.. I mean, if- if it’s not fixed in the next week or t-- if it’s not fixed in the next two weeks like you said, which in two weeks that’ll be a whole month, which I’m very disappointed in, either I’m gonna hafta move or I’m not payin’ next month’s rent."," Okay.  Uhm.. yeah, we can discuss that, but I don’t think it’ll come up as an issue.  I mean, I’m aware of the problem now.  Uhm.. I can get over as soon as I’m free."
"  Hi.  This is Interviewer, the landlord. Hey, how’s it goin’? Uh.. it’s goin’ pretty well.  Uhm..-- Yeah.  So I called a few days ago because the leak that we have in the ceilin’, nobody’s been by to fix it. Oh, yeah, I remember that call.  Uhm.. I’m sorry I haven’t had enough time to get over to fix it.  I’ve just been really busy. So when do you think you will be able to come and fix it? It might take about a week, maybe even two weeks before I’ll have time. A week or two weeks?  I mean, I really need it fixed today. It didn’t sound that bad the last time you called.wer: Oh, it-- did it? Hm.wer: Yeah, yeah.  Uhm.. I do all the repairs myself for the whole building. So I’ve just been pretty swamped, but--wer: Yeah. I think so, yeah.  Uh.. like, I have a list and you’re on the list.  There’s just been other problems that have been more serious that I’ve been tryin’ deal with.wer: Mm-hm. I- I do them all myself.  Uhm.. have you done anything about the problem so far? I called you.  I put a bucket down.  I put a bucket down.  I mean, if you want- if you want me to, I can call somebody and get them to come fix it but I’m- I’m afr-- wouldn’t you hafta pay for that? Uhm..--wer: Yeah.  I mean, uhm.. I would prefer to do it myself. Uhm.. so, like, uh.. you know, I’d appreciate it if uhm.. you could be patient, uhm.. so... How many people are ahead of us? Uhm.. I don’t have the list on me right now, but uhm.. you know, I think the week or two-week estimate is probably pretty accurate at this point. Week or two weeks.  Huh.  I don’t know what to say.  I guess uh.. guess I just hafta wait but uh.. I mean, if- if it’s not fixed in the next week or t-- if it’s not fixed in the next two weeks like you said, which in two weeks that’ll be a whole month, which I’m very disappointed in, either I’m gonna hafta move or I’m not payin’ next month’s rent. Okay.  Uhm.. yeah, we can discuss that, but I don’t think it’ll come up as an issue.  I mean, I’m aware of the problem now.  Uhm.. I can get over as soon as I’m free.wer: Yeah.  Okay.", Alrighty.  Uh.. thank you for calling.
"  Hi.  This is Interviewer, the landlord. Hey, how’s it goin’? Uh.. it’s goin’ pretty well.  Uhm..-- Yeah.  So I called a few days ago because the leak that we have in the ceilin’, nobody’s been by to fix it. Oh, yeah, I remember that call.  Uhm.. I’m sorry I haven’t had enough time to get over to fix it.  I’ve just been really busy. So when do you think you will be able to come and fix it? It might take about a week, maybe even two weeks before I’ll have time. A week or two weeks?  I mean, I really need it fixed today. It didn’t sound that bad the last time you called.wer: Oh, it-- did it? Hm.wer: Yeah, yeah.  Uhm.. I do all the repairs myself for the whole building. So I’ve just been pretty swamped, but--wer: Yeah. I think so, yeah.  Uh.. like, I have a list and you’re on the list.  There’s just been other problems that have been more serious that I’ve been tryin’ deal with.wer: Mm-hm. I- I do them all myself.  Uhm.. have you done anything about the problem so far? I called you.  I put a bucket down.  I put a bucket down.  I mean, if you want- if you want me to, I can call somebody and get them to come fix it but I’m- I’m afr-- wouldn’t you hafta pay for that? Uhm..--wer: Yeah.  I mean, uhm.. I would prefer to do it myself. Uhm.. so, like, uh.. you know, I’d appreciate it if uhm.. you could be patient, uhm.. so... How many people are ahead of us? Uhm.. I don’t have the list on me right now, but uhm.. you know, I think the week or two-week estimate is probably pretty accurate at this point. Week or two weeks.  Huh.  I don’t know what to say.  I guess uh.. guess I just hafta wait but uh.. I mean, if- if it’s not fixed in the next week or t-- if it’s not fixed in the next two weeks like you said, which in two weeks that’ll be a whole month, which I’m very disappointed in, either I’m gonna hafta move or I’m not payin’ next month’s rent. Okay.  Uhm.. yeah, we can discuss that, but I don’t think it’ll come up as an issue.  I mean, I’m aware of the problem now.  Uhm.. I can get over as soon as I’m free.wer: Yeah.  Okay. Alrighty.  Uh.. thank you for calling. No problem.", 
 ," Hi.  This is Interviewer, the landlady."
"  Hi.  This is Interviewer, the landlady. Hello, Interviewer.  Uhm.. how are you?", I’m doing well.
"  Hi.  This is Interviewer, the landlady. Hello, Interviewer.  Uhm.. how are you? I’m doing well. That’s good.  Uhm.. I was actually wanting to just uhm.. address you about a leak in my ceiling that I need fixed immediately and to see when the next time would you be able to send someone out to fix it?", Hm.  So uhm.. what have you done about the problem so far?
"  Hi.  This is Interviewer, the landlady. Hello, Interviewer.  Uhm.. how are you? I’m doing well. That’s good.  Uhm.. I was actually wanting to just uhm.. address you about a leak in my ceiling that I need fixed immediately and to see when the next time would you be able to send someone out to fix it? Hm.  So uhm.. what have you done about the problem so far? Uhm.. well, I’ve reported it and uhm.. they say that they will get to it, but they haven’t got to it yet."," Hm.  Yeah, I have a lot of other tenants with problems that are ahead of yours."
"  Hi.  This is Interviewer, the landlady. Hello, Interviewer.  Uhm.. how are you? I’m doing well. That’s good.  Uhm.. I was actually wanting to just uhm.. address you about a leak in my ceiling that I need fixed immediately and to see when the next time would you be able to send someone out to fix it? Hm.  So uhm.. what have you done about the problem so far? Uhm.. well, I’ve reported it and uhm.. they say that they will get to it, but they haven’t got to it yet. Hm.  Yeah, I have a lot of other tenants with problems that are ahead of yours. Okay.  Uhm.. is there a way that you can possibly get out this week?"," Uhm.. I have a list and you’re on the list, but there are other problems that are more serious."
"  Hi.  This is Interviewer, the landlady. Hello, Interviewer.  Uhm.. how are you? I’m doing well. That’s good.  Uhm.. I was actually wanting to just uhm.. address you about a leak in my ceiling that I need fixed immediately and to see when the next time would you be able to send someone out to fix it? Hm.  So uhm.. what have you done about the problem so far? Uhm.. well, I’ve reported it and uhm.. they say that they will get to it, but they haven’t got to it yet. Hm.  Yeah, I have a lot of other tenants with problems that are ahead of yours. Okay.  Uhm.. is there a way that you can possibly get out this week? Uhm.. I have a list and you’re on the list, but there are other problems that are more serious. Okay.  Uhm.. well, what should I do in the meantime?  Is it, I mean, can I-- since it’s leaking, what should I do in the meantime?"," Well, I don’t know what I can do about your problem right now."
"  Hi.  This is Interviewer, the landlady. Hello, Interviewer.  Uhm.. how are you? I’m doing well. That’s good.  Uhm.. I was actually wanting to just uhm.. address you about a leak in my ceiling that I need fixed immediately and to see when the next time would you be able to send someone out to fix it? Hm.  So uhm.. what have you done about the problem so far? Uhm.. well, I’ve reported it and uhm.. they say that they will get to it, but they haven’t got to it yet. Hm.  Yeah, I have a lot of other tenants with problems that are ahead of yours. Okay.  Uhm.. is there a way that you can possibly get out this week? Uhm.. I have a list and you’re on the list, but there are other problems that are more serious. Okay.  Uhm.. well, what should I do in the meantime?  Is it, I mean, can I-- since it’s leaking, what should I do in the meantime? Well, I don’t know what I can do about your problem right now. Okay.  Uhm.. well, the water’s leaking all on my furniture.  I had to move it out the way.  My furniture’s expensive.  Uhm.. is there a way that I could possibly like stay in another unit until it’s fixed?", Hm.  It didn’t sound that bad the last time you called.
"  Hi.  This is Interviewer, the landlady. Hello, Interviewer.  Uhm.. how are you? I’m doing well. That’s good.  Uhm.. I was actually wanting to just uhm.. address you about a leak in my ceiling that I need fixed immediately and to see when the next time would you be able to send someone out to fix it? Hm.  So uhm.. what have you done about the problem so far? Uhm.. well, I’ve reported it and uhm.. they say that they will get to it, but they haven’t got to it yet. Hm.  Yeah, I have a lot of other tenants with problems that are ahead of yours. Okay.  Uhm.. is there a way that you can possibly get out this week? Uhm.. I have a list and you’re on the list, but there are other problems that are more serious. Okay.  Uhm.. well, what should I do in the meantime?  Is it, I mean, can I-- since it’s leaking, what should I do in the meantime? Well, I don’t know what I can do about your problem right now. Okay.  Uhm.. well, the water’s leaking all on my furniture.  I had to move it out the way.  My furniture’s expensive.  Uhm.. is there a way that I could possibly like stay in another unit until it’s fixed? Hm.  It didn’t sound that bad the last time you called. It’s gotten worse. <laughs>"," Hm.  Well, I do all the repairs for my uh.. myself for the whole building."
"  Hi.  This is Interviewer, the landlady. Hello, Interviewer.  Uhm.. how are you? I’m doing well. That’s good.  Uhm.. I was actually wanting to just uhm.. address you about a leak in my ceiling that I need fixed immediately and to see when the next time would you be able to send someone out to fix it? Hm.  So uhm.. what have you done about the problem so far? Uhm.. well, I’ve reported it and uhm.. they say that they will get to it, but they haven’t got to it yet. Hm.  Yeah, I have a lot of other tenants with problems that are ahead of yours. Okay.  Uhm.. is there a way that you can possibly get out this week? Uhm.. I have a list and you’re on the list, but there are other problems that are more serious. Okay.  Uhm.. well, what should I do in the meantime?  Is it, I mean, can I-- since it’s leaking, what should I do in the meantime? Well, I don’t know what I can do about your problem right now. Okay.  Uhm.. well, the water’s leaking all on my furniture.  I had to move it out the way.  My furniture’s expensive.  Uhm.. is there a way that I could possibly like stay in another unit until it’s fixed? Hm.  It didn’t sound that bad the last time you called. It’s gotten worse. <laughs> Hm.  Well, I do all the repairs for my uh.. myself for the whole building. Okay.  Well, uh.. what number am I on the list?", Uhm.. I’m not sure.
"  Hi.  This is Interviewer, the landlady. Hello, Interviewer.  Uhm.. how are you? I’m doing well. That’s good.  Uhm.. I was actually wanting to just uhm.. address you about a leak in my ceiling that I need fixed immediately and to see when the next time would you be able to send someone out to fix it? Hm.  So uhm.. what have you done about the problem so far? Uhm.. well, I’ve reported it and uhm.. they say that they will get to it, but they haven’t got to it yet. Hm.  Yeah, I have a lot of other tenants with problems that are ahead of yours. Okay.  Uhm.. is there a way that you can possibly get out this week? Uhm.. I have a list and you’re on the list, but there are other problems that are more serious. Okay.  Uhm.. well, what should I do in the meantime?  Is it, I mean, can I-- since it’s leaking, what should I do in the meantime? Well, I don’t know what I can do about your problem right now. Okay.  Uhm.. well, the water’s leaking all on my furniture.  I had to move it out the way.  My furniture’s expensive.  Uhm.. is there a way that I could possibly like stay in another unit until it’s fixed? Hm.  It didn’t sound that bad the last time you called. It’s gotten worse. <laughs> Hm.  Well, I do all the repairs for my uh.. myself for the whole building. Okay.  Well, uh.. what number am I on the list? Uhm.. I’m not sure. Oh, okay.  Well, do you think that you’ll be able to get back to me uhm.. before you go home today?", Uhm.. I’m not sure about that.  I’m pretty busy right now.
"  Hi.  This is Interviewer, the landlady. Hello, Interviewer.  Uhm.. how are you? I’m doing well. That’s good.  Uhm.. I was actually wanting to just uhm.. address you about a leak in my ceiling that I need fixed immediately and to see when the next time would you be able to send someone out to fix it? Hm.  So uhm.. what have you done about the problem so far? Uhm.. well, I’ve reported it and uhm.. they say that they will get to it, but they haven’t got to it yet. Hm.  Yeah, I have a lot of other tenants with problems that are ahead of yours. Okay.  Uhm.. is there a way that you can possibly get out this week? Uhm.. I have a list and you’re on the list, but there are other problems that are more serious. Okay.  Uhm.. well, what should I do in the meantime?  Is it, I mean, can I-- since it’s leaking, what should I do in the meantime? Well, I don’t know what I can do about your problem right now. Okay.  Uhm.. well, the water’s leaking all on my furniture.  I had to move it out the way.  My furniture’s expensive.  Uhm.. is there a way that I could possibly like stay in another unit until it’s fixed? Hm.  It didn’t sound that bad the last time you called. It’s gotten worse. <laughs> Hm.  Well, I do all the repairs for my uh.. myself for the whole building. Okay.  Well, uh.. what number am I on the list? Uhm.. I’m not sure. Oh, okay.  Well, do you think that you’ll be able to get back to me uhm.. before you go home today? Uhm.. I’m not sure about that.  I’m pretty busy right now. Uhm.. okay.  Uhm.. well, I’m not sure what do to ‘cause it really needs to be fixed and it’s gotten a lot worse from last time I told you about it.", Hm.
"  Hi.  This is Interviewer, the landlady. Hello, Interviewer.  Uhm.. how are you? I’m doing well. That’s good.  Uhm.. I was actually wanting to just uhm.. address you about a leak in my ceiling that I need fixed immediately and to see when the next time would you be able to send someone out to fix it? Hm.  So uhm.. what have you done about the problem so far? Uhm.. well, I’ve reported it and uhm.. they say that they will get to it, but they haven’t got to it yet. Hm.  Yeah, I have a lot of other tenants with problems that are ahead of yours. Okay.  Uhm.. is there a way that you can possibly get out this week? Uhm.. I have a list and you’re on the list, but there are other problems that are more serious. Okay.  Uhm.. well, what should I do in the meantime?  Is it, I mean, can I-- since it’s leaking, what should I do in the meantime? Well, I don’t know what I can do about your problem right now. Okay.  Uhm.. well, the water’s leaking all on my furniture.  I had to move it out the way.  My furniture’s expensive.  Uhm.. is there a way that I could possibly like stay in another unit until it’s fixed? Hm.  It didn’t sound that bad the last time you called. It’s gotten worse. <laughs> Hm.  Well, I do all the repairs for my uh.. myself for the whole building. Okay.  Well, uh.. what number am I on the list? Uhm.. I’m not sure. Oh, okay.  Well, do you think that you’ll be able to get back to me uhm.. before you go home today? Uhm.. I’m not sure about that.  I’m pretty busy right now. Uhm.. okay.  Uhm.. well, I’m not sure what do to ‘cause it really needs to be fixed and it’s gotten a lot worse from last time I told you about it. Hm. Uhm.. <laughs> I guess I’ll just hafta wait then and just continue to move my furniture out the way and just uhm.. leave the area clear of anything.", Uhm.. it might take me about a week or maybe even two weeks before I’ll have time to fix it.
